"lifecycle_id","period","component","component_id","book","birth_event","birth_server_time","birth_source_path","birth_source_row","final_event","final_server_time","final_source_path","final_source_row","deal_reason","planned_risk","stressed_net","stressed_r","stop","sloos_release_id","sloos_release_date","sloos_net_tightening_pct_points","sloos_impulse_pct_points","state","release_to_birth_lag_days","centered_stressed_r","centered_stop"
"L1998","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-03-17T14:38:45","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","887","CLOSE","2026-03-17T18:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","893","DEAL_REASON_EXPERT","6.1527","-1.5509999999999855","-0.2520844507289459","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","43","-0.2596144803925094","-0.06666666666666667"
"L1999","P4_2026_YTD","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2026-03-17T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","891","CLOSE","2026-03-17T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","894","DEAL_REASON_EXPERT","6.144","-0.6009999999999854","-0.0978190104166643","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","43","-0.10601677818550981","-0.0859375"
"L2000","P4_2026_YTD","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2026-03-18T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","899","CLOSE","2026-03-18T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","917","DEAL_REASON_EXPERT","6.0666","6.949000000000014","1.1454521478258026","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","44","1.1182989324970423","-0.3103448275862069"
"L2001","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-03-18T15:15:24","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","906","CLOSE","2026-03-18T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","918","DEAL_REASON_EXPERT","6.0666","-1.4259999999999853","-0.235057528104702","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","44","-0.24258755776826552","-0.06666666666666667"
"L2002","P4_2026_YTD","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2026-03-18T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","910","EXTERNAL_CLOSE","2026-03-18T21:34:12","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","919","DEAL_REASON_SL","6.0666","-3.0809999999999853","-0.5078627237661928","1","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","44","-0.5711751340910096","0.7419354838709677"
"L2003","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-03-19T16:01:34","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","931","CLOSE","2026-03-19T18:15:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","932","DEAL_REASON_EXPERT","6.1643","1.1940000000000146","0.19369595898966868","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","45","0.18616592932610518","-0.06666666666666667"
"L2004","P4_2026_YTD","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2026-03-19T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","929","CLOSE","2026-03-19T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","933","DEAL_REASON_EXPERT","6.1643","0.27900000000001457","0.04526061353276359","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","45","-0.01805179679205328","-0.25806451612903225"
"L2005","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-03-20T13:20:13","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","940","CLOSE","2026-03-20T15:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","941","DEAL_REASON_EXPERT","6.2232","1.5240000000000147","0.24489008870034942","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","46","0.23736005903678592","-0.06666666666666667"
"L2006","P4_2026_YTD","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2026-03-20T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","950","CLOSE","2026-03-20T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","952","DEAL_REASON_EXPERT","6.2842","0.7040000000000145","0.11202698831991574","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","46","0.10382922055107023","-0.0859375"
"L2007","P4_2026_YTD","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2026-03-20T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","945","EXTERNAL_CLOSE","2026-03-20T21:22:14","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","953","DEAL_REASON_SL","6.2842","-3.190999999999985","-0.507781420069378","1","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","46","-0.5710938303941948","0.7419354838709677"
"L2008","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-03-23T14:15:06","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","960","CLOSE","2026-03-23T17:15:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","971","DEAL_REASON_EXPERT","6.1847","1.321000000000022","0.21359160508998365","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","49","0.20606157542642015","-0.06666666666666667"
"L2009","P4_2026_YTD","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2026-03-23T15:00:20","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","964","CLOSE","2026-03-23T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","972","DEAL_REASON_EXPERT","6.1847","0.4790000000000145","0.07744918912801178","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","49","-0.06276341806119969","-0.11538461538461539"
"L2010","P4_2026_YTD","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2026-03-23T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","969","CLOSE","2026-03-23T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","973","DEAL_REASON_EXPERT","6.1847","-1.4160000000000217","-0.22895209145148862","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","49","-0.23714985922033413","-0.0859375"
"L2011","P4_2026_YTD","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2026-03-24T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","983","CLOSE","2026-03-24T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","985","DEAL_REASON_EXPERT","6.2001","-0.27100000000002183","-0.04370897243593198","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","50","-0.051906740204777486","-0.0859375"
"L2012","P4_2026_YTD","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2026-03-24T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","978","CLOSE","2026-03-24T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","986","DEAL_REASON_EXPERT","6.2001","2.929000000000015","0.47241173529459446","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","50","0.4090993249697776","-0.25806451612903225"
"L2013","P4_2026_YTD","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2026-03-25T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","991","CLOSE","2026-03-25T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","993","DEAL_REASON_EXPERT","6.3064","-0.4209999999999855","-0.0667575796016722","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","51","-0.24046265800533226","-0.06976744186046512"
"L2014","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-03-26T12:30:07","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1000","CLOSE","2026-03-26T15:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1006","DEAL_REASON_EXPERT","6.2896","-0.14600000000002183","-0.023212922920379967","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","52","-0.030742952583943464","-0.06666666666666667"
"L2015","P4_2026_YTD","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2026-03-26T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1004","EXTERNAL_CLOSE","2026-03-26T16:44:33","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1007","DEAL_REASON_SL","6.2896","-3.170999999999985","-0.504165606715846","1","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","52","-0.6443782139050575","0.8846153846153846"
"L2016","P4_2026_YTD","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2026-03-26T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1011","CLOSE","2026-03-26T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1013","DEAL_REASON_EXPERT","6.1569","3.5239999999999783","0.5723659633906638","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","52","0.5641681956218183","-0.0859375"
"L2017","P4_2026_YTD","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2026-03-27T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1024","EXTERNAL_CLOSE","2026-03-27T16:58:37","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1026","DEAL_REASON_SL","6.2978","-3.170999999999985","-0.5035091619295604","1","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","53","-0.5668215722543772","0.7419354838709677"
"L2018","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-03-27T13:00:11","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1020","CLOSE","2026-03-27T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1027","DEAL_REASON_EXPERT","6.2978","-2.5559999999999854","-0.40585601321096026","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","53","-0.41338604287452374","-0.06666666666666667"
"L2019","P4_2026_YTD","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2026-03-30T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1032","EXTERNAL_CLOSE","2026-03-30T14:26:49","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1034","DEAL_REASON_SL","6.0688","-3.1009999999999853","-0.5109741629317138","1","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","56","-0.5381273782604742","0.6896551724137931"
"L2020","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-03-30T16:00:24","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1045","CLOSE","2026-03-30T16:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1046","DEAL_REASON_EXPERT","5.9447","1.2039999999999782","0.20253334903358927","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","56","0.19500331937002577","-0.06666666666666667"
"L2021","P4_2026_YTD","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2026-03-30T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1038","CLOSE","2026-03-30T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1052","DEAL_REASON_EXPERT","5.9447","1.1390000000000144","0.19159923965885822","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","56","0.051386632469646754","-0.11538461538461539"
"L2022","P4_2026_YTD","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2026-03-30T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1050","CLOSE","2026-03-30T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1053","DEAL_REASON_EXPERT","5.9929","0.8940000000000146","0.1491765255552428","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","56","0.1409787577863973","-0.0859375"
"L2023","P4_2026_YTD","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2026-03-31T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1058","CLOSE","2026-03-31T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1070","DEAL_REASON_EXPERT","6.0742","1.7090000000000145","0.2813539231503761","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","57","0.10764884474671604","-0.06976744186046512"
"L2024","P4_2026_YTD","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2026-03-31T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1063","CLOSE","2026-03-31T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1071","DEAL_REASON_EXPERT","6.0742","-0.7609999999999855","-0.12528398801488022","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","57","-0.2654965952040917","-0.11538461538461539"
"L2025","P4_2026_YTD","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2026-03-31T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1068","CLOSE","2026-03-31T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1072","DEAL_REASON_EXPERT","6.0742","1.9090000000000145","0.31428006980343326","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","57","0.30608230203458775","-0.0859375"
"L2026","P4_2026_YTD","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2026-04-01T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1077","CLOSE","2026-04-01T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1079","DEAL_REASON_EXPERT","6.1885","0.6089999999999418","0.09840833804636694","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","58","-0.04180426914284453","-0.11538461538461539"
"L2027","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-04-02T14:58:46","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1096","CLOSE","2026-04-02T16:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1103","DEAL_REASON_EXPERT","6.2128","0.6240000000000145","0.10043780582024443","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","59","0.09290777615668094","-0.06666666666666667"
"L2028","P4_2026_YTD","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2026-04-02T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1084","EXTERNAL_CLOSE","2026-04-02T17:28:52","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1112","DEAL_REASON_SL","6.2128","-0.8310000000000582","-0.133756116404851","1","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","59","-0.16090933173361138","0.6896551724137931"
"L2029","P4_2026_YTD","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2026-04-02T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1089","CLOSE","2026-04-02T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1115","DEAL_REASON_EXPERT","6.2128","1.4989999999999417","0.24127607519957858","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","59","0.06757099679591852","-0.06976744186046512"
"L2030","P4_2026_YTD","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2026-04-02T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1107","CLOSE","2026-04-02T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1118","DEAL_REASON_EXPERT","6.2378","1.9240000000000148","0.3084420789380895","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","59","0.300244311169244","-0.0859375"
"L2031","P4_2026_YTD","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2026-04-03T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1123","CLOSE","2026-04-06T03:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1129","DEAL_REASON_EXPERT","6.3415","-0.9659999999999854","-0.15232989040447614","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","60","-0.17948310573323653","-0.3103448275862069"
"L2032","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-04-06T12:19:26","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1135","CLOSE","2026-04-06T14:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1136","DEAL_REASON_EXPERT","6.3028","0.6990000000000145","0.11090309068985442","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","63","0.10337306102629093","-0.06666666666666667"
"L2033","P4_2026_YTD","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2026-04-06T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1146","CLOSE","2026-04-06T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1148","DEAL_REASON_EXPERT","6.3308","-1.5259999999999854","-0.2410437859354245","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","63","-0.24924155370427","-0.0859375"
"L2034","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-04-07T12:17:10","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1155","CLOSE","2026-04-07T14:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1156","DEAL_REASON_EXPERT","6.2698","1.7539999999999782","0.2797537401511975","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","64","0.27222371048763405","-0.06666666666666667"
"L2035","P4_2026_YTD","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2026-04-07T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1166","EXTERNAL_CLOSE","2026-04-07T18:05:57","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1168","DEAL_REASON_SL","6.3399","-3.191000000000058","-0.5033202416441991","1","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","64","-0.5666326519690159","0.7419354838709677"
"L2036","P4_2026_YTD","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2026-04-07T14:32:16","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1162","CLOSE","2026-04-07T18:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1169","DEAL_REASON_EXPERT","6.3399","-1.4910000000000219","-0.23517721099702232","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","64","-0.24270724066058583","-0.06666666666666667"
"L2037","P4_2026_YTD","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2026-04-08T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1174","CLOSE","2026-04-08T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1186","DEAL_REASON_EXPERT","6.1526","-0.010999999999985447","-0.0017878620420611526","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","65","-0.17549294044572122","-0.06976744186046512"
"L2038","P4_2026_YTD","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2026-04-08T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1179","CLOSE","2026-04-08T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1187","DEAL_REASON_EXPERT","6.1526","-0.47099999999998543","-0.07655300198289917","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","65","-0.21676560917211063","-0.11538461538461539"
"L2039","P4_2026_YTD","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2026-04-08T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1184","CLOSE","2026-04-08T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1188","DEAL_REASON_EXPERT","6.1526","-0.12599999999998546","-0.02047914702727066","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","65","-0.02867691479611617","-0.0859375"
"L2040","P4_2026_YTD","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2026-04-09T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1193","CLOSE","2026-04-09T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1201","DEAL_REASON_EXPERT","6.1283","3.219000000000015","0.5252680188633088","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","66","0.4981148035345484","-0.3103448275862069"
"L2041","P4_2026_YTD","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2026-04-09T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1198","CLOSE","2026-04-09T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1202","DEAL_REASON_EXPERT","6.1283","-1.916000000000022","-0.3126478795098187","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","66","-0.3208456472786642","-0.0859375"
"L2042","P4_2026_YTD","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2026-04-10T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1207","CLOSE","2026-04-10T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv","1223","DEAL_REASON_EXPERT","6.1804","-0.5809999999999855","-0.09400686039738294","0","202601","2026-02-02","5.3","-1.2","NON_TIGHTENING_IMPULSE","67","-0.267711938801043","-0.06976744186046512"
