raw_date,session,representation,anchor_raw_epoch,causal_prefix_complete,causal_prefix_and_entry_minute_complete,complete_through_hold_end,original_full_future_complete
2024-04-09,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1712669400,1,1,1,1
2024-04-09,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1712680200,1,1,1,1
2024-04-10,LONDON_0800,ORIGINAL_DIRECT_UTC,1712732400,1,1,0,0
2024-04-10,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1712743200,1,1,1,1
2024-04-10,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1712755800,1,1,1,1
2024-04-10,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1712766600,1,1,1,1
2024-04-11,LONDON_0800,ORIGINAL_DIRECT_UTC,1712818800,1,1,0,0
2024-04-11,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1712829600,1,1,1,1
2024-04-11,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1712842200,1,1,1,1
2024-04-11,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1712853000,1,1,1,1
2024-04-12,LONDON_0800,ORIGINAL_DIRECT_UTC,1712905200,1,1,0,0
2024-04-12,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1712916000,1,1,1,1
2024-04-12,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1712928600,1,1,1,1
2024-04-12,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1712939400,1,1,1,1
2024-04-15,LONDON_0800,ORIGINAL_DIRECT_UTC,1713164400,1,1,1,1
2024-04-15,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1713175200,1,1,1,1
2024-04-15,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1713187800,1,1,1,1
2024-04-15,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1713198600,1,1,1,1
2024-04-16,LONDON_0800,ORIGINAL_DIRECT_UTC,1713250800,1,1,1,1
2024-04-16,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1713261600,1,1,1,1
2024-04-16,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1713274200,1,1,1,1
2024-04-16,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1713285000,1,1,1,1
2024-04-17,LONDON_0800,ORIGINAL_DIRECT_UTC,1713337200,1,1,1,1
2024-04-17,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1713348000,1,1,1,1
2024-04-17,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1713360600,1,1,1,1
2024-04-17,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1713371400,1,1,1,1
2024-04-18,LONDON_0800,ORIGINAL_DIRECT_UTC,1713423600,1,1,1,1
2024-04-18,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1713434400,1,1,1,1
2024-04-18,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1713447000,1,1,1,1
2024-04-18,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1713457800,1,1,1,1
2024-04-19,LONDON_0800,ORIGINAL_DIRECT_UTC,1713510000,1,1,1,1
2024-04-19,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1713520800,1,1,1,1
2024-04-19,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1713533400,1,1,1,1
2024-04-19,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1713544200,1,1,1,1
2024-04-22,LONDON_0800,ORIGINAL_DIRECT_UTC,1713769200,1,1,1,1
2024-04-22,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1713780000,1,1,1,1
2024-04-22,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1713792600,1,1,1,1
2024-04-22,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1713803400,1,1,1,1
2024-04-23,LONDON_0800,ORIGINAL_DIRECT_UTC,1713855600,1,1,0,0
2024-04-23,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1713866400,1,1,1,1
2024-04-23,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1713879000,1,1,1,1
2024-04-23,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1713889800,1,1,1,1
2024-04-24,LONDON_0800,ORIGINAL_DIRECT_UTC,1713942000,1,1,0,0
2024-04-24,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1713952800,1,1,1,1
2024-04-24,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1713965400,1,1,1,1
2024-04-24,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1713976200,1,1,1,1
2024-04-25,LONDON_0800,ORIGINAL_DIRECT_UTC,1714028400,1,1,1,1
2024-04-25,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1714039200,1,1,1,1
2024-04-25,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1714051800,1,1,1,1
2024-04-25,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1714062600,1,1,1,1
2024-04-26,LONDON_0800,ORIGINAL_DIRECT_UTC,1714114800,1,1,1,1
2024-04-26,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1714125600,1,1,1,1
2024-04-26,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1714138200,1,1,1,1
2024-04-26,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1714149000,1,1,1,1
2024-04-29,LONDON_0800,ORIGINAL_DIRECT_UTC,1714374000,1,1,1,1
2024-04-29,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1714384800,1,1,1,1
2024-04-29,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1714397400,1,1,1,1
2024-04-29,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1714408200,1,1,1,1
2024-04-30,LONDON_0800,ORIGINAL_DIRECT_UTC,1714460400,1,1,0,0
2024-04-30,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1714471200,1,1,1,1
2024-04-30,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1714483800,1,1,1,1
2024-04-30,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1714494600,1,1,1,1
2024-05-01,LONDON_0800,ORIGINAL_DIRECT_UTC,1714546800,1,1,0,0
2024-05-01,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1714557600,1,1,1,1
2024-05-01,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1714570200,1,1,1,1
2024-05-01,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1714581000,1,1,1,1
2024-05-02,LONDON_0800,ORIGINAL_DIRECT_UTC,1714633200,1,1,1,1
2024-05-02,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1714644000,1,1,1,1
2024-05-02,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1714656600,1,1,1,1
2024-05-02,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1714667400,1,1,1,1
2024-05-03,LONDON_0800,ORIGINAL_DIRECT_UTC,1714719600,1,1,0,0
2024-05-03,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1714730400,1,1,1,1
2024-05-03,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1714743000,1,1,1,1
2024-05-03,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1714753800,1,1,1,1
2024-05-06,LONDON_0800,ORIGINAL_DIRECT_UTC,1714978800,1,1,0,0
2024-05-06,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1714989600,1,1,1,1
2024-05-06,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1715002200,1,1,1,1
2024-05-06,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1715013000,1,1,1,1
2024-05-07,LONDON_0800,ORIGINAL_DIRECT_UTC,1715065200,1,1,0,0
2024-05-07,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1715076000,1,1,1,1
2024-05-07,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1715088600,1,1,1,1
2024-05-07,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1715099400,1,1,1,1
2024-05-08,LONDON_0800,ORIGINAL_DIRECT_UTC,1715151600,1,1,0,0
2024-05-08,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1715162400,1,1,1,1
2024-05-08,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1715175000,1,1,1,1
2024-05-08,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1715185800,1,1,1,1
2024-05-09,LONDON_0800,ORIGINAL_DIRECT_UTC,1715238000,1,1,0,0
2024-05-09,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1715248800,1,1,1,1
2024-05-09,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1715261400,1,1,1,1
2024-05-09,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1715272200,1,1,1,1
2024-05-10,LONDON_0800,ORIGINAL_DIRECT_UTC,1715324400,0,0,0,0
2024-05-10,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1715335200,1,1,1,1
2024-05-10,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1715347800,1,1,1,1
2024-05-10,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1715358600,1,1,1,1
2024-05-13,LONDON_0800,ORIGINAL_DIRECT_UTC,1715583600,1,1,0,0
2024-05-13,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1715594400,1,1,1,1
2024-05-13,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1715607000,1,1,1,1
2024-05-13,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1715617800,1,1,1,1
2024-05-14,LONDON_0800,ORIGINAL_DIRECT_UTC,1715670000,1,1,1,1
2024-05-14,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1715680800,0,0,0,0
2024-05-14,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1715693400,1,1,1,1
2024-05-14,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1715704200,1,1,1,1
2024-05-15,LONDON_0800,ORIGINAL_DIRECT_UTC,1715756400,0,0,0,0
2024-05-15,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1715767200,1,1,1,1
2024-05-15,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1715779800,1,1,1,1
2024-05-15,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1715790600,1,1,1,1
2024-05-16,LONDON_0800,ORIGINAL_DIRECT_UTC,1715842800,0,0,0,0
2024-05-16,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1715853600,1,1,1,1
2024-05-16,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1715866200,1,1,1,1
2024-05-16,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1715877000,1,1,1,1
2024-05-17,LONDON_0800,ORIGINAL_DIRECT_UTC,1715929200,0,0,0,0
2024-05-17,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1715940000,1,1,1,1
2024-05-17,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1715952600,1,1,1,1
2024-05-17,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1715963400,1,1,1,1
2024-05-20,LONDON_0800,ORIGINAL_DIRECT_UTC,1716188400,1,1,0,0
2024-05-20,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1716199200,1,1,1,1
2024-05-20,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1716211800,1,1,1,1
2024-05-20,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1716222600,1,1,1,1
2024-05-21,LONDON_0800,ORIGINAL_DIRECT_UTC,1716274800,1,1,1,1
2024-05-21,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1716285600,1,1,1,1
2024-05-21,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1716298200,1,1,1,1
2024-05-21,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1716309000,1,1,1,1
2024-05-22,LONDON_0800,ORIGINAL_DIRECT_UTC,1716361200,0,0,0,0
2024-05-22,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1716372000,1,1,1,1
2024-05-22,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1716384600,1,1,1,1
2024-05-22,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1716395400,1,1,1,1
2024-05-23,LONDON_0800,ORIGINAL_DIRECT_UTC,1716447600,1,1,0,0
2024-05-23,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1716458400,1,1,1,1
2024-05-23,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1716471000,1,1,1,1
2024-05-23,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1716481800,1,1,1,1
2024-05-24,LONDON_0800,ORIGINAL_DIRECT_UTC,1716534000,0,0,0,0
2024-05-24,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1716544800,1,1,1,1
2024-05-24,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1716557400,1,1,1,1
2024-05-24,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1716568200,1,1,1,1
2024-05-27,LONDON_0800,ORIGINAL_DIRECT_UTC,1716793200,1,1,1,1
2024-05-27,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1716804000,1,1,1,1
2024-05-27,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1716816600,1,1,1,1
2024-05-27,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1716827400,1,1,1,1
2024-05-28,LONDON_0800,ORIGINAL_DIRECT_UTC,1716879600,1,1,1,1
2024-05-28,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1716890400,1,1,1,1
2024-05-28,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1716903000,1,1,1,1
2024-05-28,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1716913800,1,1,1,1
2024-05-29,LONDON_0800,ORIGINAL_DIRECT_UTC,1716966000,1,1,1,1
2024-05-29,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1716976800,1,1,1,1
2024-05-29,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1716989400,1,1,1,1
2024-05-29,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1717000200,1,1,1,1
2024-05-30,LONDON_0800,ORIGINAL_DIRECT_UTC,1717052400,1,1,1,1
2024-05-30,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1717063200,1,1,1,1
2024-05-30,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1717075800,1,1,1,1
2024-05-30,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1717086600,1,1,1,1
2024-05-31,LONDON_0800,ORIGINAL_DIRECT_UTC,1717138800,1,1,1,1
2024-05-31,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1717149600,0,0,0,0
2024-05-31,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1717162200,1,1,1,1
2024-05-31,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1717173000,1,1,1,1
2024-06-03,LONDON_0800,ORIGINAL_DIRECT_UTC,1717398000,1,1,1,1
2024-06-03,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1717408800,1,1,1,1
2024-06-03,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1717421400,1,1,1,1
2024-06-03,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1717432200,1,1,1,1
2024-06-04,LONDON_0800,ORIGINAL_DIRECT_UTC,1717484400,1,1,1,1
2024-06-04,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1717495200,1,1,1,1
2024-06-04,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1717507800,1,1,1,1
2024-06-04,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1717518600,1,1,0,0
2024-06-05,LONDON_0800,ORIGINAL_DIRECT_UTC,1717570800,1,1,1,1
2024-06-05,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1717581600,1,1,1,1
2024-06-05,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1717594200,1,1,1,1
2024-06-05,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1717605000,1,1,1,1
2024-06-06,LONDON_0800,ORIGINAL_DIRECT_UTC,1717657200,1,1,1,1
2024-06-06,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1717668000,1,1,1,1
2024-06-06,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1717680600,1,1,1,1
2024-06-06,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1717691400,1,1,1,1
2024-06-07,LONDON_0800,ORIGINAL_DIRECT_UTC,1717743600,1,1,1,1
2024-06-07,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1717754400,1,1,1,1
2024-06-07,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1717767000,1,1,1,1
2024-06-07,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1717777800,1,1,1,1
2024-06-10,LONDON_0800,ORIGINAL_DIRECT_UTC,1718002800,1,1,1,1
2024-06-10,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1718013600,1,1,1,1
2024-06-10,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1718026200,1,1,1,1
2024-06-10,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1718037000,1,1,1,1
2024-06-11,LONDON_0800,ORIGINAL_DIRECT_UTC,1718089200,1,1,1,1
2024-06-11,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1718100000,1,1,1,1
2024-06-11,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1718112600,1,1,1,1
2024-06-11,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1718123400,1,1,1,1
2024-06-12,LONDON_0800,ORIGINAL_DIRECT_UTC,1718175600,1,1,1,1
2024-06-12,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1718186400,1,1,1,1
2024-06-12,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1718199000,1,1,1,1
2024-06-12,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1718209800,1,1,1,1
2024-06-13,LONDON_0800,ORIGINAL_DIRECT_UTC,1718262000,1,1,1,1
2024-06-13,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1718272800,1,1,1,1
2024-06-13,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1718285400,1,1,1,1
2024-06-13,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1718296200,1,1,1,1
2024-06-14,LONDON_0800,ORIGINAL_DIRECT_UTC,1718348400,1,1,1,1
2024-06-14,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1718359200,1,1,1,1
2024-06-14,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1718371800,1,1,1,1
2024-06-14,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1718382600,1,1,1,1
2024-06-17,LONDON_0800,ORIGINAL_DIRECT_UTC,1718607600,1,1,1,1
2024-06-17,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1718618400,1,1,1,1
2024-06-17,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1718631000,1,1,1,1
2024-06-17,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1718641800,1,1,1,1
2024-06-18,LONDON_0800,ORIGINAL_DIRECT_UTC,1718694000,1,1,1,1
2024-06-18,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1718704800,1,1,1,1
2024-06-18,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1718717400,1,1,1,1
2024-06-18,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1718728200,1,1,1,1
2024-06-19,LONDON_0800,ORIGINAL_DIRECT_UTC,1718780400,1,1,1,1
2024-06-19,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1718791200,1,1,1,1
2024-06-19,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1718803800,1,1,1,1
2024-06-19,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1718814600,1,1,1,1
2024-06-20,LONDON_0800,ORIGINAL_DIRECT_UTC,1718866800,1,1,1,1
2024-06-20,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1718877600,1,1,1,1
2024-06-20,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1718890200,1,1,1,1
2024-06-20,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1718901000,1,1,1,1
2024-06-21,LONDON_0800,ORIGINAL_DIRECT_UTC,1718953200,1,1,1,1
2024-06-21,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1718964000,1,1,1,1
2024-06-21,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1718976600,1,1,1,1
2024-06-21,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1718987400,1,1,1,1
2024-06-24,LONDON_0800,ORIGINAL_DIRECT_UTC,1719212400,1,1,1,1
2024-06-24,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1719223200,1,1,1,1
2024-06-24,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1719235800,1,1,1,1
2024-06-24,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1719246600,1,1,1,1
2024-06-25,LONDON_0800,ORIGINAL_DIRECT_UTC,1719298800,1,1,1,1
2024-06-25,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1719309600,1,1,1,1
2024-06-25,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1719322200,1,1,1,1
2024-06-25,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1719333000,1,1,1,1
2024-06-26,LONDON_0800,ORIGINAL_DIRECT_UTC,1719385200,1,1,1,1
2024-06-26,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1719396000,1,1,1,1
2024-06-26,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1719408600,1,1,1,1
2024-06-26,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1719419400,1,1,1,1
2024-06-27,LONDON_0800,ORIGINAL_DIRECT_UTC,1719471600,1,1,1,1
2024-06-27,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1719482400,1,1,1,1
2024-06-27,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1719495000,1,1,1,1
2024-06-27,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1719505800,1,1,1,1
2024-06-28,LONDON_0800,ORIGINAL_DIRECT_UTC,1719558000,1,1,1,1
2024-06-28,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1719568800,1,1,1,1
2024-06-28,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1719581400,1,1,1,1
2024-06-28,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1719592200,1,1,1,1
2024-07-01,LONDON_0800,ORIGINAL_DIRECT_UTC,1719817200,1,1,1,1
2024-07-01,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1719828000,1,1,1,1
2024-07-01,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1719840600,1,1,1,1
2024-07-01,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1719851400,1,1,1,1
2024-07-02,LONDON_0800,ORIGINAL_DIRECT_UTC,1719903600,1,1,1,1
2024-07-02,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1719914400,1,1,1,1
2024-07-02,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1719927000,1,1,1,1
2024-07-02,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1719937800,1,1,1,1
2024-07-03,LONDON_0800,ORIGINAL_DIRECT_UTC,1719990000,1,1,1,1
2024-07-03,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1720000800,1,1,1,1
2024-07-03,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1720013400,1,1,1,1
2024-07-03,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1720024200,1,1,1,1
2024-07-04,LONDON_0800,ORIGINAL_DIRECT_UTC,1720076400,1,1,1,1
2024-07-04,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1720087200,1,1,1,1
2024-07-04,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1720099800,1,1,1,1
2024-07-04,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1720110600,1,1,1,1
2024-07-05,LONDON_0800,ORIGINAL_DIRECT_UTC,1720162800,1,1,1,1
2024-07-05,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1720173600,1,1,1,1
2024-07-05,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1720186200,1,1,1,1
2024-07-05,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1720197000,1,1,1,1
2024-07-08,LONDON_0800,ORIGINAL_DIRECT_UTC,1720422000,1,1,1,1
2024-07-08,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1720432800,1,1,1,1
2024-07-08,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1720445400,1,1,1,1
2024-07-08,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1720456200,1,1,1,1
2024-07-09,LONDON_0800,ORIGINAL_DIRECT_UTC,1720508400,1,1,1,1
2024-07-09,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1720519200,1,1,1,1
2024-07-09,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1720531800,1,1,1,1
2024-07-09,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1720542600,1,1,1,1
2024-07-10,LONDON_0800,ORIGINAL_DIRECT_UTC,1720594800,1,1,1,1
2024-07-10,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1720605600,1,1,1,1
2024-07-10,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1720618200,1,1,1,1
2024-07-10,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1720629000,1,1,1,1
2024-07-11,LONDON_0800,ORIGINAL_DIRECT_UTC,1720681200,1,1,1,1
2024-07-11,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1720692000,1,1,1,1
2024-07-11,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1720704600,1,1,1,1
2024-07-11,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1720715400,1,1,1,1
2024-07-12,LONDON_0800,ORIGINAL_DIRECT_UTC,1720767600,1,1,1,1
2024-07-12,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1720778400,1,1,1,1
2024-07-12,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1720791000,1,1,1,1
2024-07-12,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1720801800,1,1,1,1
2024-07-15,LONDON_0800,ORIGINAL_DIRECT_UTC,1721026800,1,1,1,1
2024-07-15,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1721037600,1,1,1,1
2024-07-15,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1721050200,1,1,1,1
2024-07-15,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1721061000,1,1,1,1
2024-07-16,LONDON_0800,ORIGINAL_DIRECT_UTC,1721113200,1,1,1,1
2024-07-16,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1721124000,1,1,1,1
2024-07-16,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,1721136600,1,1,1,1
2024-07-16,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,1721147400,1,1,1,1
2024-07-17,LONDON_0800,ORIGINAL_DIRECT_UTC,1721199600,1,1,1,1
2024-07-17,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,1721210400,1,1,1,1
