role,decision_time,model_month,symbol,direction,prediction,absolute_prediction,threshold,atr24,stop_distance,volume,exit_reason,actual_pnl_usd,stressed_pnl_usd,extra_stress_cost_usd,actual_balance_before,actual_balance_after,stressed_balance_before,stressed_balance_after
SELECTIVE_Q90,2025-10-01 18:00:00,2025-10,US30,SHORT,-0.261865706717946,0.261865706717946,0.2264970793732562,100.43333333333369,150.65000000000055,0.01,H1_CLOSE,-0.8300000000000001,-0.8300000000000001,0.0,64.56041250000975,63.73041250000975,24.10871250000943,23.278712500009426
SELECTIVE_Q90,2025-10-01 20:00:00,2025-10,US30,SHORT,-0.2956925299964393,0.2956925299964393,0.2264970793732562,97.26666666666704,145.90000000000055,0.01,H1_CLOSE,-0.5490000000000146,-0.5580000000000146,0.009000000000000001,63.73041250000975,63.181412500009735,23.278712500009426,22.720712500009412
SELECTIVE_Q90,2025-10-02 17:00:00,2025-10,US30,SHORT,-0.8962220142038207,0.8962220142038207,0.2264970793732562,77.02500000000025,115.53750000000036,0.01,H1_CLOSE,1.924499999999971,1.924499999999971,0.0,63.181412500009735,65.10591250000971,22.720712500009412,24.645212500009382
SELECTIVE_Q90,2025-10-02 18:00:00,2025-10,US30,SHORT,-0.3711629103177249,0.3711629103177249,0.2264970793732562,77.93541666666685,116.90312500000027,0.01,H1_CLOSE,-0.39900000000001457,-0.4080000000000146,0.009000000000000001,65.10591250000971,64.7069125000097,24.645212500009382,24.237212500009367
SELECTIVE_Q90,2025-10-02 19:00:00,2025-10,US30,SHORT,-0.3151254344172565,0.3151254344172565,0.2264970793732562,76.61666666666679,114.92500000000018,0.01,H1_CLOSE,-0.3490000000000146,-0.35800000000001453,0.009000000000000001,64.7069125000097,64.35791250000968,24.237212500009367,23.879212500009352
SELECTIVE_Q90,2025-10-03 16:00:00,2025-10,US500,SHORT,-0.2630573202685615,0.2630573202685615,0.2264970793732562,8.051666666666696,12.077500000000043,0.1,STOP,-1.2077500000000043,-1.2477500000000044,0.04000000000000001,64.35791250000968,63.15016250000967,23.879212500009352,22.63146250000935
SELECTIVE_Q90,2025-10-03 17:00:00,2025-10,US30,SHORT,-0.5398607407888384,0.5398607407888384,0.2264970793732562,76.30416666666679,114.45625000000018,0.01,STOP,-1.144562500000002,-1.1535625000000018,0.009000000000000001,63.15016250000967,62.00560000000967,22.63146250000935,21.477900000009345
SELECTIVE_Q90,2025-10-03 19:00:00,2025-10,US100,LONG,0.32616015576525786,0.32616015576525786,0.2264970793732562,36.640833333333376,54.961250000000064,0.02,H1_CLOSE,-0.5540000000000146,-0.5754000000000146,0.021400000000000002,62.00560000000967,61.451600000009655,21.477900000009345,20.90250000000933
SELECTIVE_Q90,2025-10-03 20:00:00,2025-10,US30,LONG,0.25839972700162206,0.25839972700162206,0.2264970793732562,76.28958333333351,114.43437500000027,0.01,STOP,-1.1443437500000027,-1.1533437500000028,0.009000000000000001,61.451600000009655,60.30725625000965,20.90250000000933,19.749156250009328
SELECTIVE_Q90,2025-10-03 21:00:00,2025-10,US500,SHORT,-0.2597582615261267,0.2597582615261267,0.2264970793732562,9.404583333333335,14.106875000000002,0.08,STOP,-1.1285500000000002,-1.1605500000000002,0.032,60.30725625000965,59.178706250009654,19.749156250009328,18.588606250009327
SELECTIVE_Q90,2025-10-06 01:00:00,2025-10,US30,SHORT,-0.2573064521640771,0.2573064521640771,0.2264970793732562,83.66666666666697,125.50000000000045,0.01,H1_CLOSE,-0.48599999999998544,-0.4979999999999855,0.012,59.178706250009654,58.69270625000967,18.588606250009327,18.09060625000934
SELECTIVE_Q90,2025-10-06 17:00:00,2025-10,US500,SHORT,-0.4097360476757889,0.4097360476757889,0.2264970793732562,11.676666666666657,17.514999999999986,0.06,H1_CLOSE,-0.47399999999997816,-0.4979999999999782,0.024,58.69270625000967,58.218706250009696,18.09060625000934,17.59260625000936
SELECTIVE_Q90,2025-10-07 02:00:00,2025-10,US30,SHORT,-0.2370099690254522,0.2370099690254522,0.2264970793732562,78.8749999999997,118.31249999999955,0.01,H1_CLOSE,-0.0819999999999709,-0.09399999999997088,0.012,58.218706250009696,58.13670625000972,17.59260625000936,17.49860625000939
SELECTIVE_Q90,2025-10-07 17:00:00,2025-10,US500,SHORT,-0.6467482951252097,0.6467482951252097,0.2264970793732562,7.561666666666649,11.342499999999973,0.1,H1_CLOSE,1.3100000000000365,1.2700000000000364,0.04000000000000001,58.13670625000972,59.44670625000976,17.49860625000939,18.768606250009427
SELECTIVE_Q90,2025-10-07 18:00:00,2025-10,US100,LONG,0.3199664947482166,0.3199664947482166,0.2264970793732562,38.93124999999994,58.39687499999991,0.02,STOP,-1.1679374999999983,-1.1919374999999983,0.024,59.44670625000976,58.27876875000976,18.768606250009427,17.57666875000943
SELECTIVE_Q90,2025-10-07 19:00:00,2025-10,US500,LONG,0.5177362151434819,0.5177362151434819,0.2264970793732562,8.386666666666656,12.579999999999984,0.09,H1_CLOSE,0.07650000000003274,0.04050000000003274,0.036,58.27876875000976,58.35526875000979,17.57666875000943,17.617168750009462
SELECTIVE_Q90,2025-10-07 20:00:00,2025-10,US30,SHORT,-0.4238822969673887,0.4238822969673887,0.2264970793732562,71.48749999999988,107.23124999999982,0.01,H1_CLOSE,0.01,0.01,0.0,58.35526875000979,58.36526875000979,17.617168750009462,17.627168750009464
SELECTIVE_Q90,2025-10-07 21:00:00,2025-10,US100,LONG,0.3416052444865308,0.3416052444865308,0.2264970793732562,46.279999999999895,69.41999999999985,0.01,H1_CLOSE,0.3579999999999927,0.3459999999999927,0.012,58.36526875000979,58.72326875000978,17.627168750009464,17.973168750009457
SELECTIVE_Q90,2025-10-07 22:00:00,2025-10,US30,SHORT,-0.35133899767973104,0.35133899767973104,0.2264970793732562,70.3083333333334,105.46250000000009,0.01,H1_CLOSE,-0.4890000000000146,-0.49800000000001454,0.009000000000000001,58.72326875000978,58.23426875000977,17.973168750009457,17.47516875000944
SELECTIVE_Q90,2025-10-08 16:00:00,2025-10,US100,SHORT,-0.3020526490159,0.3020526490159,0.2264970793732562,49.5341666666665,74.30124999999975,0.01,STOP,-0.7430124999999975,-0.7550124999999976,0.012,58.23426875000977,57.49125625000977,17.47516875000944,16.720156250009445
SELECTIVE_Q90,2025-10-08 17:00:00,2025-10,US100,SHORT,-0.33631806387716573,0.33631806387716573,0.2264970793732562,52.32458333333307,78.4868749999996,0.01,H1_CLOSE,-0.21069999999999708,-0.2226999999999971,0.012,57.49125625000977,57.280556250009774,16.720156250009445,16.49745625000945
SELECTIVE_Q90,2025-10-08 18:00:00,2025-10,US500,LONG,0.22986506891934533,0.22986506891934533,0.2264970793732562,10.153749999999983,15.230624999999975,0.07,H1_CLOSE,0.7070000000000255,0.6790000000000255,0.028000000000000004,57.280556250009774,57.987556250009796,16.49745625000945,17.176456250009476
SELECTIVE_Q90,2025-10-08 19:00:00,2025-10,US500,LONG,0.30768232719997557,0.30768232719997557,0.2264970793732562,9.934999999999983,14.902499999999975,0.07,H1_CLOSE,-0.08049999999997454,-0.10849999999997453,0.028000000000000004,57.987556250009796,57.90705625000982,17.176456250009476,17.0679562500095
SELECTIVE_Q90,2025-10-08 23:00:00,2025-10,US30,SHORT,-0.37588329042990504,0.37588329042990504,0.2264970793732562,74.01666666666704,111.02500000000055,0.01,H1_CLOSE,-0.1264999999999418,-0.13849999999994178,0.012,57.90705625000982,57.78055625000988,17.0679562500095,16.92945625000956
SELECTIVE_Q90,2025-10-09 17:00:00,2025-10,US500,SHORT,-0.5495130089220086,0.5495130089220086,0.2264970793732562,8.37291666666666,12.559374999999989,0.09,H1_CLOSE,0.5265000000000327,0.4905000000000327,0.036,57.78055625000988,58.307056250009914,16.92945625000956,17.419956250009594
SELECTIVE_Q90,2025-10-10 17:00:00,2025-10,US500,LONG,0.2539818998859367,0.2539818998859367,0.2264970793732562,10.895416666666657,16.343124999999986,0.07,STOP,-1.1440187499999992,-1.172018749999999,0.028000000000000004,58.307056250009914,57.163037500009914,17.419956250009594,16.247937500009595
SELECTIVE_Q90,2025-10-10 18:00:00,2025-10,US500,LONG,0.3777901460432214,0.3777901460432214,0.2264970793732562,12.267500000000004,18.401250000000005,0.06,STOP,-1.1040750000000001,-1.1280750000000002,0.024,57.163037500009914,56.05896250000991,16.247937500009595,15.119862500009594
SELECTIVE_Q90,2025-10-10 19:00:00,2025-10,US500,SHORT,-0.6865159156911886,0.6865159156911886,0.2264970793732562,15.413333333333336,23.120000000000005,0.04,H1_CLOSE,1.0840000000000145,1.0680000000000147,0.016,56.05896250000991,57.14296250000993,15.119862500009594,16.187862500009608
SELECTIVE_Q90,2025-10-10 21:00:00,2025-10,US500,LONG,0.3249070639129127,0.3249070639129127,0.2264970793732562,16.767500000000002,25.151250000000005,0.04,STOP,-1.00605,-1.0220500000000001,0.016,57.14296250000993,56.13691250000993,16.187862500009608,15.165812500009608
SELECTIVE_Q90,2025-10-13 02:00:00,2025-10,US100,LONG,0.25263663189755603,0.25263663189755603,0.2264970793732562,125.38041666666686,188.0706250000003,0.01,H1_CLOSE,0.9659999999999854,0.9519999999999854,0.014000000000000002,56.13691250000993,57.102912500009914,15.165812500009608,16.11781250000959
SELECTIVE_Q90,2025-10-14 08:00:00,2025-10,US100,LONG,0.2509355437833537,0.2509355437833537,0.2264970793732562,82.42124999999987,123.63187499999981,0.01,STOP,-1.2363187499999981,-1.2503187499999981,0.014000000000000002,57.102912500009914,55.86659375000992,16.11781250000959,14.867493750009594
SELECTIVE_Q90,2025-10-14 20:00:00,2025-10,US500,LONG,0.25173887089083397,0.25173887089083397,0.2264970793732562,23.61749999999999,35.42624999999998,0.03,H1_CLOSE,0.22800000000001092,0.2160000000000109,0.012,55.86659375000992,56.09459375000993,14.867493750009594,15.083493750009605
SELECTIVE_Q90,2025-10-14 23:00:00,2025-10,US500,LONG,0.2582052092186882,0.2582052092186882,0.2264970793732562,24.346666666666653,36.51999999999998,0.03,H1_CLOSE,-0.025800000000017462,-0.042600000000017464,0.016800000000000002,56.09459375000993,56.06879375000991,15.083493750009605,15.040893750009587
SELECTIVE_Q90,2025-10-15 17:00:00,2025-10,US100,LONG,0.30676251382502595,0.30676251382502595,0.2264970793732562,87.58291666666719,131.37437500000078,0.01,H1_CLOSE,0.8491999999999825,0.8371999999999825,0.012,56.06879375000991,56.91799375000989,15.040893750009587,15.87809375000957
SELECTIVE_Q90,2025-10-15 19:00:00,2025-10,US30,LONG,0.3395323023644032,0.3395323023644032,0.2264970793732562,118.2541666666669,177.38125000000036,0.01,H1_CLOSE,-0.61,-0.61,0.0,56.91799375000989,56.30799375000989,15.87809375000957,15.268093750009571
SELECTIVE_Q90,2025-10-15 20:00:00,2025-10,US100,LONG,0.22857403149185967,0.22857403149185967,0.2264970793732562,81.80083333333384,122.70125000000075,0.01,STOP,-1.2270125000000076,-1.2278125000000075,0.0008,56.30799375000989,55.080981250009884,15.268093750009571,14.040281250009564
SELECTIVE_Q90,2025-10-15 21:00:00,2025-10,US500,LONG,0.4478294041858573,0.4478294041858573,0.2264970793732562,18.27000000000002,27.40500000000003,0.04,H1_CLOSE,0.5640000000000146,0.5480000000000146,0.016,55.080981250009884,55.6449812500099,14.040281250009564,14.588281250009578
SELECTIVE_Q90,2025-10-16 17:00:00,2025-10,US30,LONG,0.38707055600506524,0.38707055600506524,0.2264970793732562,114.0666666666669,171.10000000000036,0.01,H1_CLOSE,-0.11099999999998544,-0.11099999999998544,0.0,55.6449812500099,55.533981250009916,14.588281250009578,14.477281250009593
SELECTIVE_Q90,2025-10-16 19:00:00,2025-10,US30,LONG,0.2948736674091966,0.2948736674091966,0.2264970793732562,114.49791666666685,171.74687500000027,0.01,STOP,-1.7174687500000028,-1.7174687500000028,0.0,55.533981250009916,53.816512500009914,14.477281250009593,12.759812500009591
SELECTIVE_Q90,2025-10-16 20:00:00,2025-10,US30,LONG,0.43041745318949626,0.43041745318949626,0.2264970793732562,121.62291666666685,182.43437500000027,0.01,H1_CLOSE,-0.7490000000000145,-0.7580000000000147,0.009000000000000001,53.816512500009914,53.0675125000099,12.759812500009591,12.001812500009576
SELECTIVE_Q90,2025-10-16 21:00:00,2025-10,US100,SHORT,-0.3069469524155859,0.3069469524155859,0.2264970793732562,89.79875000000008,134.69812500000012,0.01,H1_CLOSE,0.6617000000000189,0.6547000000000189,0.007000000000000001,53.0675125000099,53.729212500009915,12.001812500009576,12.656512500009596
SELECTIVE_Q90,2025-10-17 11:00:00,2025-10,US100,SHORT,-0.2800098908490827,0.2800098908490827,0.2264970793732562,103.59791666666706,155.3968750000006,0.01,H1_CLOSE,-0.16900000000001456,-0.18300000000001454,0.014000000000000002,53.729212500009915,53.560212500009904,12.656512500009596,12.473512500009582
SELECTIVE_Q90,2025-10-17 14:00:00,2025-10,US100,SHORT,-0.2279709205564854,0.2279709205564854,0.2264970793732562,108.32166666666701,162.48250000000053,0.01,H1_CLOSE,-1.5615000000000145,-1.5755000000000146,0.014000000000000002,53.560212500009904,51.99871250000989,12.473512500009582,10.898012500009568
SELECTIVE_Q90,2025-10-17 18:00:00,2025-10,US100,LONG,0.33781963330203124,0.33781963330203124,0.2264970793732562,126.79625000000048,190.19437500000072,0.01,H1_CLOSE,0.8416999999999826,0.8296999999999826,0.012,51.99871250000989,52.84041250000987,10.898012500009568,11.72771250000955
SELECTIVE_Q90,2025-10-20 18:00:00,2025-10,US30,SHORT,-0.23361803969348577,0.23361803969348577,0.2264970793732562,112.82500000000012,169.23750000000018,0.01,H1_CLOSE,0.7309999999999854,0.7219999999999854,0.009000000000000001,52.84041250000987,53.571412500009856,11.72771250000955,12.449712500009536
SELECTIVE_Q90,2025-10-21 17:00:00,2025-10,US30,SHORT,-0.5713748172116716,0.5713748172116716,0.2264970793732562,71.05833333333369,106.58750000000055,0.01,STOP,-1.0658750000000055,-1.0658750000000055,0.0,53.571412500009856,52.50553750000985,12.449712500009536,11.38383750000953
SELECTIVE_Q90,2025-10-21 18:00:00,2025-10,US30,SHORT,-0.5005225665915674,0.5005225665915674,0.2264970793732562,77.32708333333358,115.99062500000036,0.01,H1_CLOSE,0.33,0.33,0.0,52.50553750000985,52.83553750000985,11.38383750000953,11.71383750000953
SELECTIVE_Q90,2025-10-21 19:00:00,2025-10,US30,SHORT,-0.4493714765804684,0.4493714765804684,0.2264970793732562,71.86875000000025,107.80312500000036,0.01,H1_CLOSE,0.20099999999998544,0.19199999999998546,0.009000000000000001,52.83553750000985,53.036537500009835,11.71383750000953,11.905837500009516
SELECTIVE_Q90,2025-10-21 20:00:00,2025-10,US100,SHORT,-0.24235729614753063,0.24235729614753063,0.2264970793732562,41.55749999999989,62.336249999999836,0.01,H1_CLOSE,-0.2920000000000073,-0.30400000000000726,0.012,53.036537500009835,52.74453750000983,11.905837500009516,11.601837500009509
SELECTIVE_Q90,2025-10-21 21:00:00,2025-10,US100,LONG,0.24373720186999925,0.24373720186999925,0.2264970793732562,42.71374999999989,64.07062499999984,0.01,H1_CLOSE,-0.05080000000001746,-0.06280000000001747,0.012,52.74453750000983,52.69373750000981,11.601837500009509,11.539037500009492
SELECTIVE_Q90,2025-10-22 17:00:00,2025-10,US30,LONG,0.30156283776982773,0.30156283776982773,0.2264970793732562,80.56041666666685,120.84062500000027,0.01,H1_CLOSE,0.18,0.18,0.0,52.69373750000981,52.87373750000981,11.539037500009492,11.719037500009492
SELECTIVE_Q90,2025-10-22 20:00:00,2025-10,US30,SHORT,-0.388714527727935,0.388714527727935,0.2264970793732562,81.20625000000018,121.80937500000027,0.01,H1_CLOSE,1.9909999999999854,1.9819999999999853,0.009000000000000001,52.87373750000981,54.864737500009795,11.719037500009492,13.701037500009477
SELECTIVE_Q90,2025-10-22 21:00:00,2025-10,US500,SHORT,-0.5070665020959491,0.5070665020959491,0.2264970793732562,14.977500000000115,22.466250000000173,0.04,H1_CLOSE,-0.7340000000000145,-0.7480000000000147,0.014000000000000002,54.864737500009795,54.13073750000978,13.701037500009477,12.953037500009462
SELECTIVE_Q90,2025-10-24 17:00:00,2025-10,US30,SHORT,-0.3067183718704149,0.3067183718704149,0.2264970793732562,89.26458333333358,133.89687500000036,0.01,H1_CLOSE,0.1069999999999709,0.09799999999997089,0.009000000000000001,54.13073750000978,54.23773750000975,12.953037500009462,13.051037500009432
SELECTIVE_Q90,2025-10-24 18:00:00,2025-10,US30,SHORT,-0.2970161892136365,0.2970161892136365,0.2264970793732562,83.93541666666685,125.90312500000027,0.01,STOP,-1.2590312500000027,-1.2680312500000028,0.009000000000000001,54.23773750000975,52.97870625000975,13.051037500009432,11.783006250009429
SELECTIVE_Q90,2025-10-28 15:00:00,2025-10,US100,LONG,0.3006518296436442,0.3006518296436442,0.2264970793732562,32.06666666666646,48.09999999999968,0.02,H1_CLOSE,0.3683999999999651,0.3443999999999651,0.024,52.97870625000975,53.347106250009716,11.783006250009429,12.127406250009393
SELECTIVE_Q90,2025-10-28 17:00:00,2025-10,US30,SHORT,-0.42847233235356463,0.42847233235356463,0.2264970793732562,70.89208333333318,106.33812499999976,0.01,STOP,-1.0633812499999977,-1.0733812499999977,0.01,53.347106250009716,52.28372500000972,12.127406250009393,11.054025000009396
SELECTIVE_Q90,2025-10-28 20:00:00,2025-10,US100,LONG,0.4359792941092144,0.4359792941092144,0.2264970793732562,35.21666666666639,52.82499999999959,0.01,H1_CLOSE,0.43799999999999273,0.4259999999999927,0.012,52.28372500000972,52.72172500000971,11.054025000009396,11.48002500000939
SELECTIVE_Q90,2025-10-29 01:00:00,2025-10,US30,SHORT,-0.2558779586044581,0.2558779586044581,0.2264970793732562,80.49625000000015,120.74437500000022,0.01,H1_CLOSE,0.17,0.15,0.02,52.72172500000971,52.891725000009714,11.48002500000939,11.63002500000939
SELECTIVE_Q90,2025-10-29 16:00:00,2025-10,US30,LONG,0.2712619027093972,0.2712619027093972,0.2264970793732562,85.0625,127.59375,0.01,H1_CLOSE,1.705,1.695,0.01,52.891725000009714,54.59672500000971,11.63002500000939,13.32502500000939
SELECTIVE_Q90,2025-10-29 18:00:00,2025-10,US30,SHORT,-0.6055090136276222,0.6055090136276222,0.2264970793732562,88.53125,132.796875,0.01,H1_CLOSE,0.28,0.27,0.01,54.59672500000971,54.87672500000971,13.32502500000939,13.59502500000939
SELECTIVE_Q90,2025-10-29 21:00:00,2025-10,US100,SHORT,-0.34842383782251923,0.34842383782251923,0.2264970793732562,43.8120833333334,65.7181250000001,0.01,H1_CLOSE,0.6618000000000029,0.6498000000000029,0.012,54.87672500000971,55.53852500000971,13.59502500000939,14.244825000009392
SELECTIVE_Q90,2025-10-29 22:00:00,2025-10,US500,LONG,0.22994824027429175,0.22994824027429175,0.2264970793732562,11.185000000000022,16.777500000000032,0.06,STOP,-1.0066500000000018,-1.0306500000000018,0.024,55.53852500000971,54.53187500000971,14.244825000009392,13.21417500000939
SELECTIVE_Q90,2025-10-29 23:00:00,2025-10,US100,SHORT,-0.41197897624763374,0.41197897624763374,0.2264970793732562,56.48416666666677,84.72625000000016,0.01,STOP,-0.8472625000000017,-0.8592625000000017,0.012,54.53187500000971,53.68461250000971,13.21417500000939,12.35491250000939
SELECTIVE_Q90,2025-10-30 08:00:00,2025-10,US30,LONG,0.45455992592167405,0.45455992592167405,0.2264970793732562,124.40416666666685,186.60625000000027,0.01,H1_CLOSE,0.8250000000000001,0.805,0.02,53.68461250000971,54.509612500009716,12.35491250000939,13.159912500009389
SELECTIVE_Q90,2025-10-30 09:00:00,2025-10,US500,LONG,0.2473653993515912,0.2473653993515912,0.2264970793732562,17.61833333333334,26.42750000000001,0.04,H1_CLOSE,-0.4339999999999782,-0.4539999999999782,0.02,54.509612500009716,54.07561250000974,13.159912500009389,12.705912500009411
SELECTIVE_Q90,2025-10-30 16:00:00,2025-10,US100,LONG,0.3312639181591922,0.3312639181591922,0.2264970793732562,99.5625,149.34375,0.01,H1_CLOSE,0.3639999999999782,0.35199999999997816,0.012,54.07561250000974,54.439612500009716,12.705912500009411,13.05791250000939
SELECTIVE_Q90,2025-10-30 19:00:00,2025-10,US100,LONG,0.22951117169543517,0.22951117169543517,0.2264970793732562,112.94749999999992,169.42124999999987,0.01,H1_CLOSE,0.8079999999999927,0.7959999999999927,0.012,54.439612500009716,55.24761250000971,13.05791250000939,13.853912500009383
SELECTIVE_Q90,2025-10-31 21:00:00,2025-10,US500,SHORT,-0.2710918482647478,0.2710918482647478,0.2264970793732562,15.912499999999985,23.868749999999977,0.04,H1_CLOSE,-0.7059999999999854,-0.7219999999999854,0.016,55.24761250000971,54.54161250000972,13.853912500009383,13.131912500009397
SELECTIVE_Q90,2025-11-03 17:00:00,2025-11,US500,LONG,0.23010002028465995,0.23010002028465995,0.21450390937465943,15.248333333333298,22.872499999999945,0.04,STOP,-0.9148999999999978,-0.9308999999999977,0.016,54.54161250000972,53.626712500009724,13.131912500009397,12.2010125000094
SELECTIVE_Q90,2025-11-04 08:00:00,2025-11,US500,LONG,0.2222082993075247,0.2222082993075247,0.21450390937465943,13.282916666666665,19.924374999999998,0.05,H1_CLOSE,-0.50300000000002,-0.53100000000002,0.028000000000000004,53.626712500009724,53.1237125000097,12.2010125000094,11.67001250000938
SELECTIVE_Q90,2025-11-04 12:00:00,2025-11,US500,LONG,0.26906934414979683,0.26906934414979683,0.21450390937465943,14.528750000000022,21.793125000000032,0.04,H1_CLOSE,0.81,0.79,0.02,53.1237125000097,53.933712500009705,11.67001250000938,12.46001250000938
SELECTIVE_Q90,2025-11-04 17:00:00,2025-11,US30,LONG,0.3612337846028215,0.3612337846028215,0.21450390937465943,107.89583333333333,161.84375,0.01,H1_CLOSE,0.4425,0.4325,0.01,53.933712500009705,54.37621250000971,12.46001250000938,12.89251250000938
SELECTIVE_Q90,2025-11-05 04:00:00,2025-11,US500,SHORT,-0.2159880721101155,0.2159880721101155,0.21450390937465943,17.9375,26.90625,0.04,H1_CLOSE,-0.6476000000000204,-0.6700000000000204,0.022400000000000003,54.37621250000971,53.72861250000969,12.89251250000938,12.222512500009358
SELECTIVE_Q90,2025-11-05 17:00:00,2025-11,US100,LONG,0.2604487932002781,0.2604487932002781,0.21450390937465943,103.20750000000014,154.8112500000002,0.01,H1_CLOSE,0.5120000000000073,0.5000000000000072,0.012,53.72861250000969,54.240612500009696,12.222512500009358,12.722512500009366
SELECTIVE_Q90,2025-11-05 18:00:00,2025-11,US30,SHORT,-0.25916701452092505,0.25916701452092505,0.21450390937465943,108.9375,163.40625,0.01,H1_CLOSE,-1.05,-1.06,0.01,54.240612500009696,53.1906125000097,12.722512500009366,11.662512500009365
SELECTIVE_Q90,2025-11-05 19:00:00,2025-11,US500,LONG,0.23693361237473454,0.23693361237473454,0.21450390937465943,19.03541666666668,28.553125000000023,0.03,H1_CLOSE,0.22800000000001092,0.2160000000000109,0.012,53.1906125000097,53.41861250000971,11.662512500009365,11.878512500009377
SELECTIVE_Q90,2025-11-05 20:00:00,2025-11,US500,LONG,0.28963585460085456,0.28963585460085456,0.21450390937465943,19.243750000000016,28.865625000000023,0.03,H1_CLOSE,0.11550000000001091,0.10350000000001092,0.012,53.41861250000971,53.53411250000972,11.878512500009377,11.982012500009388
SELECTIVE_Q90,2025-11-05 23:00:00,2025-11,US500,LONG,0.4628114111235034,0.4628114111235034,0.21450390937465943,18.66041666666668,27.990625000000023,0.03,H1_CLOSE,0.16229999999999564,0.15029999999999563,0.012,53.53411250000972,53.696412500009714,11.982012500009388,12.132312500009384
SELECTIVE_Q90,2025-11-06 17:00:00,2025-11,US30,LONG,0.39514859392063434,0.39514859392063434,0.21450390937465943,101.32291666666667,151.984375,0.01,H1_CLOSE,-0.885,-0.895,0.01,53.696412500009714,52.811412500009716,12.132312500009384,11.237312500009384
SELECTIVE_Q90,2025-11-06 18:00:00,2025-11,US100,SHORT,-0.48188582983195355,0.48188582983195355,0.21450390937465943,87.05333333333374,130.5800000000006,0.01,H1_CLOSE,0.7754999999999928,0.7634999999999927,0.012,52.811412500009716,53.58691250000971,11.237312500009384,12.000812500009378
SELECTIVE_Q90,2025-11-06 21:00:00,2025-11,US30,LONG,0.23699397133043457,0.23699397133043457,0.21450390937465943,100.20833333333333,150.3125,0.01,H1_CLOSE,0.6275000000000001,0.6175,0.01,53.58691250000971,54.21441250000971,12.000812500009378,12.618312500009377
SELECTIVE_Q90,2025-11-07 16:00:00,2025-11,US100,SHORT,-0.21897563371252446,0.21897563371252446,0.21450390937465943,112.30875000000015,168.46312500000022,0.01,H1_CLOSE,0.9470000000000073,0.9350000000000073,0.012,54.21441250000971,55.16141250000972,12.618312500009377,13.553312500009385
SELECTIVE_Q90,2025-11-07 18:00:00,2025-11,US30,SHORT,-0.34907689923268803,0.34907689923268803,0.21450390937465943,120.13541666666667,180.203125,0.01,H1_CLOSE,1.4325,1.4225,0.01,55.16141250000972,56.593912500009715,13.553312500009385,14.975812500009384
SELECTIVE_Q90,2025-11-10 17:00:00,2025-11,US30,LONG,0.2517272511976229,0.2517272511976229,0.21450390937465943,102.13833333333332,153.20749999999998,0.01,H1_CLOSE,-1.2275,-1.2375,0.01,56.593912500009715,55.366412500009716,14.975812500009384,13.738312500009384
SELECTIVE_Q90,2025-11-10 18:00:00,2025-11,US100,LONG,0.2256971232979864,0.2256971232979864,0.21450390937465943,91.64708333333328,137.47062499999993,0.01,H1_CLOSE,-0.034500000000007275,-0.04650000000000728,0.012,55.366412500009716,55.33191250000971,13.738312500009384,13.691812500009377
SELECTIVE_Q90,2025-11-10 19:00:00,2025-11,US30,SHORT,-0.21673810564658882,0.21673810564658882,0.21450390937465943,98.89874999999999,148.34812499999998,0.01,STOP,-1.4834812499999999,-1.4934812499999999,0.01,55.33191250000971,53.84843125000971,13.691812500009377,12.198331250009376
SELECTIVE_Q90,2025-11-10 20:00:00,2025-11,US30,LONG,0.22518299515204507,0.22518299515204507,0.21450390937465943,99.05499999999999,148.58249999999998,0.01,H1_CLOSE,0.635,0.625,0.01,53.84843125000971,54.48343125000971,12.198331250009376,12.823331250009376
SELECTIVE_Q90,2025-11-11 17:00:00,2025-11,US500,LONG,0.358374569393407,0.358374569393407,0.21450390937465943,11.797916666666575,17.696874999999864,0.06,STOP,-1.0618124999999918,-1.0858124999999916,0.024,54.48343125000971,53.42161875000971,12.823331250009376,11.737518750009384
SELECTIVE_Q90,2025-11-11 18:00:00,2025-11,US500,SHORT,-0.3264155207552261,0.3264155207552261,0.21450390937465943,11.691666666666606,17.53749999999991,0.06,H1_CLOSE,-0.41399999999997816,-0.4379999999999782,0.024,53.42161875000971,53.00761875000973,11.737518750009384,11.299518750009407
SELECTIVE_Q90,2025-11-11 21:00:00,2025-11,US30,SHORT,-0.2918024597281272,0.2918024597281272,0.21450390937465943,68.47916666666667,102.71875,0.01,H1_CLOSE,-0.61,-0.62,0.01,53.00761875000973,52.397618750009734,11.299518750009407,10.679518750009407
SELECTIVE_Q90,2025-11-12 17:00:00,2025-11,US30,SHORT,-0.7513635895245572,0.7513635895245572,0.21450390937465943,83.4375,125.15625,0.01,H1_CLOSE,1.0575,1.0475,0.01,52.397618750009734,53.45511875000973,10.679518750009407,11.727018750009407
SELECTIVE_Q90,2025-11-12 18:00:00,2025-11,US30,SHORT,-0.5248873314523936,0.5248873314523936,0.21450390937465943,84.95833333333333,127.4375,0.01,H1_CLOSE,0.5525,0.5425,0.01,53.45511875000973,54.00761875000973,11.727018750009407,12.269518750009407
SELECTIVE_Q90,2025-11-12 19:00:00,2025-11,US30,SHORT,-0.32649319907961566,0.32649319907961566,0.21450390937465943,82.79166666666667,124.1875,0.01,STOP,-1.241875,-1.251875,0.01,54.00761875000973,52.76574375000973,12.269518750009407,11.017643750009407
