time_epoch,time_utc,us100_open,us30_open,us500_open
1708002000,2024-02-15 13:00:00,17821.6,38445.8,5005.89
1708005600,2024-02-15 14:00:00,17823.25,38440.4,5005.69
1708009200,2024-02-15 15:00:00,17831.15,38455.3,5007.39
1708012800,2024-02-15 16:00:00,17822.7,38457.8,5004.94
1708016400,2024-02-15 17:00:00,17739.75,38567.3,5004.64
1708020000,2024-02-15 18:00:00,17769.65,38569.2,5006.14
1708023600,2024-02-15 19:00:00,17758.7,38587,5005.89
1708027200,2024-02-15 20:00:00,17776.2,38584.9,5008.29
1708030800,2024-02-15 21:00:00,17833.65,38669.9,5021.84
1708034400,2024-02-15 22:00:00,17829.55,38735.3,5026.64
1708038000,2024-02-15 23:00:00,17836,38757.3,5027.99
1708045200,2024-02-16 01:00:00,17891,38762.4,5033.89
1708048800,2024-02-16 02:00:00,17886,38744.9,5032.14
1708052400,2024-02-16 03:00:00,17867.2,38704.4,5026.59
1708056000,2024-02-16 04:00:00,17862.95,38713.3,5026.99
1708059600,2024-02-16 05:00:00,17874.15,38721.2,5029.24
1708063200,2024-02-16 06:00:00,17875.8,38713.9,5028.99
1708066800,2024-02-16 07:00:00,17872.25,38703,5028.29
1708070400,2024-02-16 08:00:00,17866,38697.7,5027.14
1708074000,2024-02-16 09:00:00,17885.35,38709.3,5030.39
1708077600,2024-02-16 10:00:00,17896.8,38702.8,5030.54
1708081200,2024-02-16 11:00:00,17938.85,38733.6,5036.39
1708084800,2024-02-16 12:00:00,17937.35,38711.9,5037.49
1708088400,2024-02-16 13:00:00,17949.15,38718.6,5040.69
1708092000,2024-02-16 14:00:00,17947.1,38732.5,5040.44
1708095600,2024-02-16 15:00:00,17926.85,38725.4,5036.04
1708099200,2024-02-16 16:00:00,17871.8,38658.5,5024.64
1708102800,2024-02-16 17:00:00,17704.65,38594.7,5006.19
1708106400,2024-02-16 18:00:00,17739.75,38678.8,5018.84
1708110000,2024-02-16 19:00:00,17809.5,38749.5,5031.34
1708113600,2024-02-16 20:00:00,17789,38741.4,5027.54
1708117200,2024-02-16 21:00:00,17807,38782.3,5032.89
1708120800,2024-02-16 22:00:00,17722.6,38652.2,5014.79
1708124400,2024-02-16 23:00:00,17678.65,38605.6,5003.89
1708304400,2024-02-19 01:00:00,17675,38622.7,5003.29
1708308000,2024-02-19 02:00:00,17715.4,38634.4,5008.84
1708311600,2024-02-19 03:00:00,17732.3,38653.5,5012.04
1708315200,2024-02-19 04:00:00,17705.65,38640.8,5006.94
1708318800,2024-02-19 05:00:00,17702.3,38634.5,5007.04
1708322400,2024-02-19 06:00:00,17704.05,38629.2,5006.59
1708326000,2024-02-19 07:00:00,17714.4,38640.7,5008.44
1708329600,2024-02-19 08:00:00,17717.7,38644.9,5009.14
1708333200,2024-02-19 09:00:00,17718,38647.5,5010.64
1708336800,2024-02-19 10:00:00,17692.75,38613.4,5005.89
1708340400,2024-02-19 11:00:00,17714.4,38638.2,5007.89
1708344000,2024-02-19 12:00:00,17718.05,38645.2,5010.04
1708347600,2024-02-19 13:00:00,17703.1,38658.7,5008.24
1708351200,2024-02-19 14:00:00,17699.1,38639.7,5006.29
1708354800,2024-02-19 15:00:00,17702.35,38649.5,5007.59
1708358400,2024-02-19 16:00:00,17713.95,38647.9,5009.34
1708362000,2024-02-19 17:00:00,17727.1,38640.7,5012.09
1708365600,2024-02-19 18:00:00,17714.5,38614.2,5008.29
1708369200,2024-02-19 19:00:00,17720.65,38621.3,5009.74
1708390800,2024-02-20 01:00:00,17723,38629.4,5008.14
1708394400,2024-02-20 02:00:00,17685.9,38563.7,4999.84
1708398000,2024-02-20 03:00:00,17673.9,38566.8,4998.94
1708401600,2024-02-20 04:00:00,17619.75,38501.4,4987.64
1708405200,2024-02-20 05:00:00,17621.5,38509.3,4989.14
1708408800,2024-02-20 06:00:00,17618.85,38504.8,4988.79
1708412400,2024-02-20 07:00:00,17618.25,38506.3,4989.34
1708416000,2024-02-20 08:00:00,17622.05,38511.5,4990.04
1708419600,2024-02-20 09:00:00,17643.75,38520.5,4992.39
1708423200,2024-02-20 10:00:00,17651.75,38530.1,4994.54
1708426800,2024-02-20 11:00:00,17612.4,38539.7,4991.84
1708430400,2024-02-20 12:00:00,17601.5,38559.8,4989.19
1708434000,2024-02-20 13:00:00,17565.75,38545.7,4984.14
1708437600,2024-02-20 14:00:00,17593.15,38503.3,4988.54
1708441200,2024-02-20 15:00:00,17612.55,38484.7,4987.99
1708444800,2024-02-20 16:00:00,17610.35,38492.6,4986.89
1708448400,2024-02-20 17:00:00,17498.25,38603.4,4975.44
1708452000,2024-02-20 18:00:00,17512,38641.4,4979.04
1708455600,2024-02-20 19:00:00,17443.05,38530,4965.99
1708459200,2024-02-20 20:00:00,17440.5,38518.4,4963.39
1708462800,2024-02-20 21:00:00,17467.9,38559,4967.54
1708466400,2024-02-20 22:00:00,17506.8,38592.9,4976.04
1708470000,2024-02-20 23:00:00,17549,38570.7,4976.89
1708477200,2024-02-21 01:00:00,17509,38569.7,4974.14
1708480800,2024-02-21 02:00:00,17507.25,38560.2,4973.74
1708484400,2024-02-21 03:00:00,17495.65,38543,4970.19
1708488000,2024-02-21 04:00:00,17501.5,38530.7,4969.89
1708491600,2024-02-21 05:00:00,17492.9,38522.5,4968.44
1708495200,2024-02-21 06:00:00,17498.85,38525.8,4969.89
1708498800,2024-02-21 07:00:00,17493.3,38527.5,4969.99
1708502400,2024-02-21 08:00:00,17499.95,38527.3,4970.99
1708506000,2024-02-21 09:00:00,17511.65,38554.4,4974.24
1708509600,2024-02-21 10:00:00,17514.2,38526,4971.59
1708513200,2024-02-21 11:00:00,17457.3,38460.1,4961.49
1708516800,2024-02-21 12:00:00,17469.7,38487.4,4964.94
1708520400,2024-02-21 13:00:00,17480.85,38503.2,4967.49
1708524000,2024-02-21 14:00:00,17465.7,38501.1,4965.69
1708527600,2024-02-21 15:00:00,17425.7,38488.2,4960.39
1708531200,2024-02-21 16:00:00,17442.65,38494.4,4963.29
1708534800,2024-02-21 17:00:00,17409.2,38443.1,4961.39
1708538400,2024-02-21 18:00:00,17405.15,38468.4,4961.74
1708542000,2024-02-21 19:00:00,17442.05,38499.7,4968.89
1708545600,2024-02-21 20:00:00,17413.75,38503,4964.54
1708549200,2024-02-21 21:00:00,17388.25,38491.7,4962.14
1708552800,2024-02-21 22:00:00,17341.25,38428.9,4954.44
1708556400,2024-02-21 23:00:00,17472.25,38598.7,4980.54
1708563600,2024-02-22 01:00:00,17644.7,38597.7,5006.79
1708567200,2024-02-22 02:00:00,17642.35,38609.8,5006.94
1708570800,2024-02-22 03:00:00,17709.75,38670.2,5018.59
1708574400,2024-02-22 04:00:00,17707.75,38633.6,5014.49
1708578000,2024-02-22 05:00:00,17733.9,38640,5017.64
1708581600,2024-02-22 06:00:00,17720.55,38637.7,5016.14
1708585200,2024-02-22 07:00:00,17733.65,38655.3,5018.44
1708588800,2024-02-22 08:00:00,17727.45,38659.5,5018.34
1708592400,2024-02-22 09:00:00,17763.5,38702.7,5025.64
1708596000,2024-02-22 10:00:00,17775.65,38704.3,5028.24
1708599600,2024-02-22 11:00:00,17821,38791,5038.39
1708603200,2024-02-22 12:00:00,17819.5,38691.4,5036.59
1708606800,2024-02-22 13:00:00,17824.45,38731,5041.59
1708610400,2024-02-22 14:00:00,17842.25,38745.8,5045.94
1708614000,2024-02-22 15:00:00,17821.5,38751.2,5042.94
1708617600,2024-02-22 16:00:00,17832,38814.6,5049.24
1708621200,2024-02-22 17:00:00,17861.95,38954.4,5057.44
1708624800,2024-02-22 18:00:00,17848.4,38828.1,5054.69
1708628400,2024-02-22 19:00:00,17886.85,38853.2,5058.69
1708632000,2024-02-22 20:00:00,17953.6,38947.1,5071.89
1708635600,2024-02-22 21:00:00,17988.45,39020.7,5079.94
1708639200,2024-02-22 22:00:00,17983.05,39017.3,5079.29
1708642800,2024-02-22 23:00:00,17980,39051,5082.39
1708650000,2024-02-23 01:00:00,17968.5,39044.7,5082.89
1708653600,2024-02-23 02:00:00,17988.85,39071,5086.79
1708657200,2024-02-23 03:00:00,17975.45,39047.9,5083.89
1708660800,2024-02-23 04:00:00,17988,39083.1,5087.74
1708664400,2024-02-23 05:00:00,17988.6,39090.1,5088.49
1708668000,2024-02-23 06:00:00,17992.15,39097.8,5089.14
1708671600,2024-02-23 07:00:00,17997.5,39106.9,5090.64
1708675200,2024-02-23 08:00:00,17997.75,39108.8,5090.99
1708678800,2024-02-23 09:00:00,17989.6,39095.8,5089.39
1708682400,2024-02-23 10:00:00,17992.65,39078.7,5088.19
1708686000,2024-02-23 11:00:00,17970.35,39058.9,5083.94
1708689600,2024-02-23 12:00:00,17964.45,39049,5082.89
1708693200,2024-02-23 13:00:00,17964.3,39062.7,5084.19
1708696800,2024-02-23 14:00:00,17983.2,39098.4,5087.19
1708700400,2024-02-23 15:00:00,17988.55,39112.5,5089.29
1708704000,2024-02-23 16:00:00,18018.8,39119.9,5095.14
1708707600,2024-02-23 17:00:00,18026.55,39265.3,5107.44
1708711200,2024-02-23 18:00:00,17962.75,39263.1,5096.64
1708714800,2024-02-23 19:00:00,17981,39191.1,5094.14
1708718400,2024-02-23 20:00:00,17987.4,39165.6,5095.44
1708722000,2024-02-23 21:00:00,17981.9,39145.1,5094.74
1708725600,2024-02-23 22:00:00,17958.7,39124.6,5092.49
1708729200,2024-02-23 23:00:00,17929.5,39111.6,5087.39
1708909200,2024-02-26 01:00:00,17916.3,39125.7,5084.24
1708912800,2024-02-26 02:00:00,17933.65,39118,5087.09
1708916400,2024-02-26 03:00:00,17880.9,39070.9,5077.29
1708920000,2024-02-26 04:00:00,17891.05,39070.7,5078.04
1708923600,2024-02-26 05:00:00,17901.6,39074.1,5079.34
1708927200,2024-02-26 06:00:00,17897.75,39077,5078.84
1708930800,2024-02-26 07:00:00,17898.3,39082.2,5079.19
1708934400,2024-02-26 08:00:00,17902.05,39077.7,5079.14
1708938000,2024-02-26 09:00:00,17890.55,39082.2,5078.79
1708941600,2024-02-26 10:00:00,17891.95,39101.6,5081.04
1708945200,2024-02-26 11:00:00,17913.75,39071.6,5080.04
1708948800,2024-02-26 12:00:00,17940.5,39065.2,5085.54
1708952400,2024-02-26 13:00:00,17942.7,39084.6,5086.99
1708956000,2024-02-26 14:00:00,17938.65,39101.3,5087.44
1708959600,2024-02-26 15:00:00,17928.1,39090.5,5083.89
1708963200,2024-02-26 16:00:00,17964.55,39146.7,5092.84
1708966800,2024-02-26 17:00:00,17934.55,39217.2,5090.39
1708970400,2024-02-26 18:00:00,17965.65,39134.2,5083.54
1708974000,2024-02-26 19:00:00,17993.85,39145.1,5085.74
1708977600,2024-02-26 20:00:00,17975.05,39105.7,5081.44
1708981200,2024-02-26 21:00:00,17961.95,39074.9,5077.04
1708984800,2024-02-26 22:00:00,17964.3,39093.8,5075.89
1708988400,2024-02-26 23:00:00,17924.5,39058.9,5068.14
1708995600,2024-02-27 01:00:00,17898.25,39061.4,5066.54
1708999200,2024-02-27 02:00:00,17915.9,39058.6,5068.34
1709002800,2024-02-27 03:00:00,17911.75,39046.8,5066.39
1709006400,2024-02-27 04:00:00,17915.05,39043.1,5066.44
1709010000,2024-02-27 05:00:00,17900.5,39028.7,5064.29
1709013600,2024-02-27 06:00:00,17908.3,39043.9,5066.29
1709017200,2024-02-27 07:00:00,17905.4,39049.2,5066.74
1709020800,2024-02-27 08:00:00,17889,39048.5,5064.04
1709024400,2024-02-27 09:00:00,17895,39044.4,5064.29
1709028000,2024-02-27 10:00:00,17928.5,39072.2,5069.39
1709031600,2024-02-27 11:00:00,17913.15,39049.6,5065.74
1709035200,2024-02-27 12:00:00,17964.7,39078.6,5074.19
1709038800,2024-02-27 13:00:00,17965.4,39085.4,5074.69
1709042400,2024-02-27 14:00:00,17955.5,39071.7,5072.39
1709046000,2024-02-27 15:00:00,17982,39090.1,5077.14
1709049600,2024-02-27 16:00:00,17976.4,39052.4,5075.99
1709053200,2024-02-27 17:00:00,17938.5,38948.7,5068.89
1709056800,2024-02-27 18:00:00,17963.8,38927.8,5069.79
1709060400,2024-02-27 19:00:00,17951.1,38882.2,5067.24
1709064000,2024-02-27 20:00:00,17876.95,38878.7,5058.64
1709067600,2024-02-27 21:00:00,17920.25,38908,5066.14
1709071200,2024-02-27 22:00:00,17977.2,38938.5,5074.94
1709074800,2024-02-27 23:00:00,17967.75,38958.5,5077.49
1709082000,2024-02-28 01:00:00,17963.4,38920.7,5078.64
1709085600,2024-02-28 02:00:00,17957.55,38915.7,5076.39
1709089200,2024-02-28 03:00:00,17954.75,38916,5075.99
1709092800,2024-02-28 04:00:00,17962.65,38928.4,5077.39
1709096400,2024-02-28 05:00:00,17963.6,38934.8,5078.54
1709100000,2024-02-28 06:00:00,17968.9,38944.2,5079.69
1709103600,2024-02-28 07:00:00,17953.55,38929.5,5076.64
1709107200,2024-02-28 08:00:00,17949.15,38927.4,5075.74
1709110800,2024-02-28 09:00:00,17946.25,38922.7,5075.04
1709114400,2024-02-28 10:00:00,17930.7,38907.5,5073.14
1709118000,2024-02-28 11:00:00,17899.75,38864.3,5065.14
1709121600,2024-02-28 12:00:00,17852.35,38801,5053.69
1709125200,2024-02-28 13:00:00,17895.25,38838.2,5061.39
1709128800,2024-02-28 14:00:00,17899.35,38839.8,5061.84
1709132400,2024-02-28 15:00:00,17876.25,38829.7,5057.64
1709136000,2024-02-28 16:00:00,17897.05,38862.4,5065.24
1709139600,2024-02-28 17:00:00,17848.1,38777.7,5061.19
1709143200,2024-02-28 18:00:00,17878.15,38894.2,5072.74
1709146800,2024-02-28 19:00:00,17913.1,38890.7,5073.94
1709150400,2024-02-28 20:00:00,17866.95,38865.8,5066.89
1709154000,2024-02-28 21:00:00,17899.2,38913.4,5074.64
1709157600,2024-02-28 22:00:00,17864.6,38876.4,5066.74
1709161200,2024-02-28 23:00:00,17867.5,38934.9,5070.64
1709168400,2024-02-29 01:00:00,17823,38823.6,5059
1709172000,2024-02-29 02:00:00,17823.4,38841.6,5059.19
1709175600,2024-02-29 03:00:00,17854.5,38875,5065.04
1709179200,2024-02-29 04:00:00,17850.3,38885.2,5065.79
1709182800,2024-02-29 05:00:00,17864.15,38908.7,5069.19
1709186400,2024-02-29 06:00:00,17860.95,38913.2,5069.39
1709190000,2024-02-29 07:00:00,17880.1,38932.2,5072.79
1709193600,2024-02-29 08:00:00,17872.7,38923.1,5070.79
1709197200,2024-02-29 09:00:00,17855.9,38903.7,5067.04
1709200800,2024-02-29 10:00:00,17843,38876.4,5063.04
1709204400,2024-02-29 11:00:00,17819.3,38836.1,5057.29
1709208000,2024-02-29 12:00:00,17822.6,38806.5,5056.04
1709211600,2024-02-29 13:00:00,17821.4,38794.5,5054.14
1709215200,2024-02-29 14:00:00,17842.25,38827.7,5059.74
1709218800,2024-02-29 15:00:00,17826.05,38807.4,5056.04
1709222400,2024-02-29 16:00:00,17958.3,38986.2,5083.84
1709226000,2024-02-29 17:00:00,18005.3,38980.4,5090.34
1709229600,2024-02-29 18:00:00,17957.6,38911.7,5079.69
1709233200,2024-02-29 19:00:00,17937.1,38851.8,5071.54
1709236800,2024-02-29 20:00:00,17973.55,38904.1,5078.89
1709240400,2024-02-29 21:00:00,17988.95,38900.9,5083.54
1709244000,2024-02-29 22:00:00,17989.85,38906.8,5082.89
1709247600,2024-02-29 23:00:00,18015.85,38929.5,5084.39
1709254800,2024-03-01 01:00:00,18030.95,38963.7,5091.64
1709258400,2024-03-01 02:00:00,18017.8,38956.2,5088.14
1709262000,2024-03-01 03:00:00,18040.8,38976.6,5093.14
1709265600,2024-03-01 04:00:00,18076.4,39022.2,5101.19
1709269200,2024-03-01 05:00:00,18083.65,39027.9,5102.44
1709272800,2024-03-01 06:00:00,18083.45,39027.4,5102.79
1709276400,2024-03-01 07:00:00,18076.4,39012.3,5100.24
1709280000,2024-03-01 08:00:00,18084.75,39018.6,5101.44
1709283600,2024-03-01 09:00:00,18097.5,39028.7,5104.14
1709287200,2024-03-01 10:00:00,18108.25,39005.2,5104.04
1709290800,2024-03-01 11:00:00,18079.15,38970.8,5098.19
1709294400,2024-03-01 12:00:00,18083.05,38975.2,5098.79
1709298000,2024-03-01 13:00:00,18020.05,38916.2,5084.74
1709301600,2024-03-01 14:00:00,18047.95,38954.1,5091.09
1709305200,2024-03-01 15:00:00,18048.05,38945,5092.04
1709308800,2024-03-01 16:00:00,18044.6,38964.2,5092.94
1709312400,2024-03-01 17:00:00,18104.5,38883.7,5097.04
1709316000,2024-03-01 18:00:00,18146,39028.2,5112.99
1709319600,2024-03-01 19:00:00,18193.45,39032.5,5117.89
1709323200,2024-03-01 20:00:00,18239.95,39055.9,5124.69
1709326800,2024-03-01 21:00:00,18298.75,39069.8,5132.89
1709330400,2024-03-01 22:00:00,18319.25,39074.4,5137.39
1709334000,2024-03-01 23:00:00,18286,39079.7,5134.89
1709514000,2024-03-04 01:00:00,18302.2,39059.3,5133.89
1709517600,2024-03-04 02:00:00,18303.9,39053,5132.99
1709521200,2024-03-04 03:00:00,18302,39052.2,5133.24
1709524800,2024-03-04 04:00:00,18308,39046.2,5132.84
1709528400,2024-03-04 05:00:00,18317.2,39039.8,5133.34
1709532000,2024-03-04 06:00:00,18313.35,39028.1,5132.39
1709535600,2024-03-04 07:00:00,18309.5,39036.2,5132.14
1709539200,2024-03-04 08:00:00,18308.05,39026.7,5131.14
1709542800,2024-03-04 09:00:00,18311.8,39033.2,5132.04
1709546400,2024-03-04 10:00:00,18320.25,39026.6,5133.24
1709550000,2024-03-04 11:00:00,18323.8,39017.7,5134.14
1709553600,2024-03-04 12:00:00,18293.1,39019.4,5131.04
1709557200,2024-03-04 13:00:00,18289.6,39008.8,5130.94
1709560800,2024-03-04 14:00:00,18295.5,39002.7,5130.79
1709564400,2024-03-04 15:00:00,18294.3,38974.9,5129.24
1709568000,2024-03-04 16:00:00,18295.55,38891.9,5125.14
1709571600,2024-03-04 17:00:00,18255.25,39005.4,5131.54
1709575200,2024-03-04 18:00:00,18279.35,38981.1,5133.04
1709578800,2024-03-04 19:00:00,18274.4,39005.2,5133.49
1709582400,2024-03-04 20:00:00,18260.95,39035.6,5135.89
1709586000,2024-03-04 21:00:00,18259.65,38982.3,5133.89
1709589600,2024-03-04 22:00:00,18289.05,39051.1,5144.69
1709593200,2024-03-04 23:00:00,18215.75,38973.3,5128.64
1709600400,2024-03-05 01:00:00,18216.5,38937.7,5125.9
1709604000,2024-03-05 02:00:00,18190,38931.8,5122.94
1709607600,2024-03-05 03:00:00,18187.85,38944.7,5123.64
1709611200,2024-03-05 04:00:00,18168.7,38945.1,5122.64
1709614800,2024-03-05 05:00:00,18157.5,38941.2,5121.64
1709618400,2024-03-05 06:00:00,18175.5,38943.6,5123.49
1709622000,2024-03-05 07:00:00,18172.4,38927.5,5122.04
1709625600,2024-03-05 08:00:00,18154.9,38908.7,5118.89
1709629200,2024-03-05 09:00:00,18144.5,38906.2,5118.19
1709632800,2024-03-05 10:00:00,18138.55,38923.8,5118.99
1709636400,2024-03-05 11:00:00,18110.97,38882.6,5113.64
1709640000,2024-03-05 12:00:00,18092.55,38926,5112.39
1709643600,2024-03-05 13:00:00,18098.35,38943,5115.64
1709647200,2024-03-05 14:00:00,18122,38943.1,5116.69
1709650800,2024-03-05 15:00:00,18114.5,38883.5,5111.54
1709654400,2024-03-05 16:00:00,18098.95,38859.7,5108.39
1709658000,2024-03-05 17:00:00,18003.7,38787.1,5103.64
1709661600,2024-03-05 18:00:00,17906.8,38753.5,5087.54
1709665200,2024-03-05 19:00:00,17903.2,38693.6,5083.04
1709668800,2024-03-05 20:00:00,17916.9,38689.8,5086.54
1709672400,2024-03-05 21:00:00,17843.55,38606.5,5073.89
1709676000,2024-03-05 22:00:00,17821.25,38513.9,5063.39
1709679600,2024-03-05 23:00:00,17894.75,38571.4,5077.79
1709686800,2024-03-06 01:00:00,17946.75,38570.6,5082.64
1709690400,2024-03-06 02:00:00,17930.25,38577.2,5080.69
1709694000,2024-03-06 03:00:00,17913.7,38551.9,5077.04
1709697600,2024-03-06 04:00:00,17928.15,38560.2,5079.24
1709701200,2024-03-06 05:00:00,17936.4,38562.5,5080.74
1709704800,2024-03-06 06:00:00,17948.5,38574.6,5083.99
1709708400,2024-03-06 07:00:00,17947.35,38563.6,5083.14
1709712000,2024-03-06 08:00:00,17947.95,38562.9,5083.24
1709715600,2024-03-06 09:00:00,17948.35,38572.9,5083.39
1709719200,2024-03-06 10:00:00,17968.95,38574,5084.79
1709722800,2024-03-06 11:00:00,17986.75,38633.7,5092.39
1709726400,2024-03-06 12:00:00,18023.25,38654.1,5096.89
1709730000,2024-03-06 13:00:00,18017.7,38635.4,5094.39
1709733600,2024-03-06 14:00:00,18008.5,38647.9,5094.74
1709737200,2024-03-06 15:00:00,18034.55,38670,5100.54
1709740800,2024-03-06 16:00:00,18064.25,38754.5,5109.29
1709744400,2024-03-06 17:00:00,18015.5,38723.8,5105.34
1709748000,2024-03-06 18:00:00,18041.5,38755.9,5110.69
1709751600,2024-03-06 19:00:00,18088.1,38800.2,5118.64
1709755200,2024-03-06 20:00:00,18098.75,38764.2,5119.79
1709758800,2024-03-06 21:00:00,18043.15,38681,5107.74
1709762400,2024-03-06 22:00:00,17995.45,38611.7,5098.39
1709766000,2024-03-06 23:00:00,18008.5,38665.7,5104.49
1709773200,2024-03-07 01:00:00,18007.25,38667.7,5106.39
1709776800,2024-03-07 02:00:00,17987,38632,5101.24
1709780400,2024-03-07 03:00:00,17963.25,38613.7,5095.79
1709784000,2024-03-07 04:00:00,17927.35,38575.9,5088.14
1709787600,2024-03-07 05:00:00,17915.3,38575.4,5087.89
1709791200,2024-03-07 06:00:00,17940.1,38605.3,5092.64
1709794800,2024-03-07 07:00:00,17941.15,38613.7,5093.64
1709798400,2024-03-07 08:00:00,17946.95,38613.1,5094.44
1709802000,2024-03-07 09:00:00,17928.65,38597.7,5091.04
1709805600,2024-03-07 10:00:00,17914.3,38546.4,5085.79
1709809200,2024-03-07 11:00:00,17942.15,38575.7,5091.49
1709812800,2024-03-07 12:00:00,18034.5,38621.3,5104.34
1709816400,2024-03-07 13:00:00,18083.4,38689.1,5115.44
1709820000,2024-03-07 14:00:00,18076.45,38687,5113.69
1709823600,2024-03-07 15:00:00,18085.5,38691.4,5116.04
1709827200,2024-03-07 16:00:00,18117.85,38754.7,5125.09
1709830800,2024-03-07 17:00:00,18156.85,38833.2,5137.99
1709834400,2024-03-07 18:00:00,18214.2,38846.2,5147.74
1709838000,2024-03-07 19:00:00,18265.6,38811.3,5150.44
1709841600,2024-03-07 20:00:00,18273.8,38766.8,5149.54
1709845200,2024-03-07 21:00:00,18317.8,38855.7,5161.39
1709848800,2024-03-07 22:00:00,18291.25,38762,5153.14
1709852400,2024-03-07 23:00:00,18272.75,38768.7,5152.39
1709859600,2024-03-08 01:00:00,18221.75,38767.7,5155.89
1709863200,2024-03-08 02:00:00,18241.05,38763.3,5154.34
1709866800,2024-03-08 03:00:00,18242,38756,5155.04
1709870400,2024-03-08 04:00:00,18248.3,38757,5155.24
1709874000,2024-03-08 05:00:00,18240.3,38742.1,5153.49
1709877600,2024-03-08 06:00:00,18261.4,38756.4,5157.44
1709881200,2024-03-08 07:00:00,18258.35,38765.8,5157.79
1709884800,2024-03-08 08:00:00,18266.9,38770,5159.64
1709888400,2024-03-08 09:00:00,18258.7,38769.6,5158.29
1709892000,2024-03-08 10:00:00,18273.65,38778.5,5160.59
1709895600,2024-03-08 11:00:00,18300,38784.8,5163.54
1709899200,2024-03-08 12:00:00,18308.65,38738.7,5162.14
1709902800,2024-03-08 13:00:00,18296.85,38743.9,5161.59
1709906400,2024-03-08 14:00:00,18268.85,38695.3,5154.44
1709910000,2024-03-08 15:00:00,18244.9,38660.5,5148.44
1709913600,2024-03-08 16:00:00,18325.9,38781.5,5167.89
1709917200,2024-03-08 17:00:00,18362.45,38938.5,5182.89
1709920800,2024-03-08 18:00:00,18352.25,38903.1,5180.94
1709924400,2024-03-08 19:00:00,18150.6,38827.8,5145.39
1709928000,2024-03-08 20:00:00,18038.5,38775.3,5130.74
1709931600,2024-03-08 21:00:00,18020.5,38726.9,5122.39
1709935200,2024-03-08 22:00:00,18117.1,38873.9,5143.89
1709938800,2024-03-08 23:00:00,18014.05,38713.9,5122.89
1710118800,2024-03-11 01:00:00,18022.25,38769.1,5125.34
1710122400,2024-03-11 02:00:00,17950.65,38689.5,5113.14
1710126000,2024-03-11 03:00:00,18016.5,38732.7,5123.64
1710129600,2024-03-11 04:00:00,17985.1,38710.8,5119.19
1710133200,2024-03-11 05:00:00,17998.05,38713,5120.44
1710136800,2024-03-11 06:00:00,17982.35,38694.8,5118.29
1710140400,2024-03-11 07:00:00,17962.75,38662.5,5113.29
1710144000,2024-03-11 08:00:00,17956.65,38651.9,5112.39
1710147600,2024-03-11 09:00:00,17992.7,38689.4,5118.69
1710151200,2024-03-11 10:00:00,18000.8,38686.3,5119.99
1710154800,2024-03-11 11:00:00,17996.55,38669.7,5116.44
1710158400,2024-03-11 12:00:00,17985.7,38594.7,5112.39
1710162000,2024-03-11 13:00:00,18002.25,38587.9,5115.69
1710165600,2024-03-11 14:00:00,18010.2,38628.7,5118.64
1710169200,2024-03-11 15:00:00,17957.9,38637.7,5110.14
1710172800,2024-03-11 16:00:00,17922.95,38566.7,5102.54
1710176400,2024-03-11 17:00:00,17869.7,38598.6,5097.59
1710180000,2024-03-11 18:00:00,17971.85,38579,5108.49
1710183600,2024-03-11 19:00:00,17966.8,38661.7,5111.09
1710187200,2024-03-11 20:00:00,17959.65,38695.6,5112.94
1710190800,2024-03-11 21:00:00,17944.85,38741.1,5113.79
1710194400,2024-03-11 22:00:00,17970,38758.8,5119.34
1710198000,2024-03-11 23:00:00,17937.8,38764.3,5116.39
1710205200,2024-03-12 01:00:00,17968.65,38780.3,5122.05
1710208800,2024-03-12 02:00:00,18012.6,38811.2,5130.89
1710212400,2024-03-12 03:00:00,18027.95,38805.5,5132.94
1710216000,2024-03-12 04:00:00,18020.05,38794.1,5130.94
1710219600,2024-03-12 05:00:00,18026.05,38803,5132.09
1710223200,2024-03-12 06:00:00,18029.45,38809,5133.19
1710226800,2024-03-12 07:00:00,18031.9,38815.3,5133.74
1710230400,2024-03-12 08:00:00,18050.1,38821.5,5136.64
1710234000,2024-03-12 09:00:00,18071.1,38843.1,5140.89
1710237600,2024-03-12 10:00:00,18058.6,38830.2,5138.39
1710241200,2024-03-12 11:00:00,18058.95,38828.3,5139.04
1710244800,2024-03-12 12:00:00,18017.9,38763.3,5129.59
1710248400,2024-03-12 13:00:00,18011.2,38734,5127.39
1710252000,2024-03-12 14:00:00,18028.65,38773.8,5132.14
1710255600,2024-03-12 15:00:00,18026.85,38754.6,5129.69
1710259200,2024-03-12 16:00:00,18048.8,38838.3,5141.14
1710262800,2024-03-12 17:00:00,18024.75,38867.7,5139.29
1710266400,2024-03-12 18:00:00,18150.55,39025,5165.64
1710270000,2024-03-12 19:00:00,18151,38989,5164.99
1710273600,2024-03-12 20:00:00,18086.75,38876.3,5149.74
1710277200,2024-03-12 21:00:00,18134.2,39000.3,5162.24
1710280800,2024-03-12 22:00:00,18185.6,39064,5173.69
1710284400,2024-03-12 23:00:00,18206.75,39013.7,5174.64
1710291600,2024-03-13 01:00:00,18199.5,38976.7,5171.64
1710295200,2024-03-13 02:00:00,18212.2,39000.4,5175.79
1710298800,2024-03-13 03:00:00,18213.4,39004,5175.69
1710302400,2024-03-13 04:00:00,18196.8,38988,5172.64
1710306000,2024-03-13 05:00:00,18196.7,38979.7,5171.84
1710309600,2024-03-13 06:00:00,18187.45,38964.3,5169.54
1710313200,2024-03-13 07:00:00,18191.3,38975.1,5170.94
