period,open_time,close_time,direction,feature,volume,planned_risk,stressed_net,stressed_r,us100_entry_open,us100_exit_open,us30_entry_open,us30_exit_open,us500_entry_open,us500_exit_open,signed_us100_total_log_return,signed_peer_common_log_return,signed_relative_log_return,identity_error,reference_us100_lot,reference_us30_ideal_lot,reference_us30_selected_lot,reference_us30_realized_weight,reference_us30_absolute_weight_error,reference_us500_ideal_lot,reference_us500_selected_lot,reference_us500_realized_weight,reference_us500_absolute_weight_error,minimum_feasible_step_index,minimum_feasible_us100_lot,minimum_staircase_capital,minimum_us30_selected_lot,minimum_us30_realized_weight,minimum_us30_absolute_weight_error,minimum_us500_selected_lot,minimum_us500_realized_weight,minimum_us500_absolute_weight_error
P3_2025,2025-12-03 17:00:00,2025-12-03 21:00:00,SELL,-3.3548530699999999,0.01,7.9485999999999999,-1.3240000000000147,-0.16657021362252658,25459.779999999999,25591.400000000001,47547.32,47894.32,6823.7600000000002,6853.7600000000002,-0.0051564054594466172,-0.0058291292695283065,0.0006727238100816893,0,0.01,0.0026773096780218107,0.01,1.8675463809977935,1.3675463809977935,0.01865524285731034,0.02,0.53604233815060454,0.036042338150604536,4,0.040000000000000001,550,0.01,0.46688659524944837,0.033113404750551634,0.070000000000000007,0.46903704588177908,0.03096295411822092
P3_2025,2025-12-04 17:00:00,2025-12-04 21:00:00,SELL,-1.28268575,0.01,7.8956999999999997,-0.51400000000001456,-0.065098724622264598,25519.389999999999,25568.389999999999,47845.050000000003,47894.050000000003,6845.1499999999996,6855.6499999999996,-0.0019182675397383406,-0.0012781864108330882,-0.00064008112890525238,0,0.01,0.002666878809824632,0.01,1.8748508487075906,1.3748508487075906,0.018640489981958032,0.02,0.5364665848204051,0.036466584820405101,4,0.040000000000000001,550,0.01,0.46871271217689764,0.031287287823102361,0.070000000000000007,0.46940826171785455,0.030591738282145453
P3_2025,2025-12-05 17:00:00,2025-12-05 21:00:00,BUY,2.4854670900000002,0.01,7.9153000000000002,-0.63400000000001455,-0.080098037977084202,25755.009999999998,25693.009999999998,48031.690000000002,48026.940000000002,6880.8299999999999,6874.46,-0.0024102008206929649,-0.00051254356205009339,-0.0018976572586428715,0,0.01,0.002681043494409628,0.01,1.8649454999240926,1.3649454999240926,0.018715046004624442,0.02,0.53432943726288595,0.034329437262885953,4,0.040000000000000001,550,0.01,0.46623637498102316,0.033763625018976839,0.070000000000000007,0.46753825760502526,0.032461742394974735
P3_2025,2025-12-08 17:00:00,2025-12-08 21:00:00,SELL,-0.95917894000000004,0.01,7.9241000000000001,1.5440000000000147,0.19484862634242558,25746.700000000001,25594.700000000001,47962.449999999997,47697.449999999997,6875.6499999999996,6842.75,0.0059211647557529494,0.0051684813323606511,0.0007526834233922983,0,0.01,0.0026840476247564503,0.01,1.8628581526952968,1.3628581526952968,0.018723102543032295,0.02,0.53409951566608538,0.034099515666085378,4,0.040000000000000001,550,0.01,0.46571453817382419,0.034285461826175812,0.070000000000000007,0.46733707620782472,0.03266292379217528
P3_2025,2025-12-09 17:00:00,2025-12-09 21:00:00,SELL,-2.9066502999999999,0.01,7.9859,-0.93100000000002192,-0.11658047308381296,25636.799999999999,25727.549999999999,47938.800000000003,47678.449999999997,6866.8000000000002,6863.0500000000002,-0.0035335829004719608,0.0029959693177051268,-0.0065295522181770876,0,0.01,0.0026739092342736989,0.01,1.8699213630406293,1.3699213630406293,0.018667210345430185,0.02,0.53569868314298197,0.035698683142981968,4,0.040000000000000001,550,0.01,0.46748034076015732,0.03251965923984268,0.070000000000000007,0.46873634775010925,0.03126365224989075
P3_2025,2025-12-11 17:00:00,2025-12-11 21:00:00,SELL,-11.01096216,0.01,7.9504999999999999,-2.2660000000000218,-0.28501352116219381,25433.25,25655.299999999999,48332.449999999997,48730.449999999997,6848.4499999999998,6901.9499999999998,-0.0086928048755715321,-0.0079912723612101701,-0.00070153251436136203,0,0.01,0.0026310739472135184,0.01,1.9003646800939713,1.4003646800939713,0.018568617716417584,0.02,0.53854304896149718,0.038543048961497184,4,0.040000000000000001,550,0.01,0.47509117002349283,0.024908829976507174,0.070000000000000007,0.47122516784131008,0.028774832158689923
P3_2025,2025-12-12 17:00:00,2025-12-12 21:00:00,SELL,-0.69475165000000005,0.01,8.0517000000000003,2.763999999999978,0.34328154302817765,25589.049999999999,25307.549999999999,48883.449999999997,48591.449999999997,6896.25,6847.25,0.011061755418353483,0.0065609888372857739,0.0045007665810677094,0,0.01,0.0026173531123519314,0.01,1.910326878098249,1.410326878098249,0.018552872938191047,0.02,0.53900008011239187,0.039000080112391866,4,0.040000000000000001,550,0.01,0.47758171952456224,0.022418280475437757,0.070000000000000007,0.47162507009834292,0.028374929901657076
P3_2025,2025-12-15 17:00:00,2025-12-15 21:00:00,SELL,-1.2617463900000001,0.01,8.0997000000000003,0.75399999999997813,0.09308986752595505,25256.099999999999,25180.450000000001,48559.449999999997,48436.449999999997,6846.5,6831,0.0029998109200703653,0.0024013440369445548,0.00059846688312581052,0,0.01,0.0026005339846312098,0.01,1.9226820451296915,1.4226820451296915,0.018444533703352077,0.02,0.5421660509738242,0.042166050973824198,4,0.040000000000000001,550,0.01,0.48067051128242289,0.019329488717577115,0.070000000000000007,0.47439529460209623,0.025604705397903771
P3_2025,2025-12-16 17:00:00,2025-12-16 21:00:00,BUY,3.7707421700000001,0.01,7.9957000000000003,-0.7959999999999855,-0.099553510011629431,25177.900000000001,25099.900000000001,48440.449999999997,48170.449999999997,6827.75,6796.25,-0.0031027635487794083,-0.0051068234068012072,0.0020040598580217989,0,0.01,0.002598850753863765,0.01,1.9239273330976767,1.4239273330976767,0.018437918787301822,0.02,0.54236056223910645,0.042360562239106447,4,0.040000000000000001,550,0.01,0.48098183327441918,0.019018166725580821,0.070000000000000007,0.47456549195921821,0.025434508040781789
P3_2025,2025-12-17 17:00:00,2025-12-17 21:00:00,SELL,-3.5815235200000002,0.01,7.8800999999999997,3.7339999999999782,0.47385185467189228,25116.799999999999,24744.049999999999,48398.449999999997,47960.449999999997,6807.7299999999996,6738.75,0.014951888877745746,0.0096376794792619302,0.0053142093984838157,0,0.01,0.002594793841538314,0.01,1.9269353580073894,1.4269353580073894,0.018447265094238462,0.02,0.54208577525799462,0.042085775257994618,4,0.040000000000000001,550,0.01,0.48173383950184734,0.018266160498152662,0.070000000000000007,0.47432505335074532,0.025674946649254682
P3_2025,2025-12-19 17:00:00,2025-12-19 21:00:00,BUY,2.6388504199999998,0.01,8.0388000000000002,-0.15600000000002184,-0.019405881474849708,25338.599999999999,25333.549999999999,48245.800000000003,48266.449999999997,6832.3500000000004,6836.6000000000004,-0.00019932053472054105,0.00052488615230432813,-0.0007242066870248692,2.7105054312137611e-20,0.01,0.0026259902416376139,0.01,1.9040436330341852,1.4040436330341852,0.018543107422775471,0.02,0.53928393833913479,0.039283938339134794,4,0.040000000000000001,550,0.01,0.47601090825854631,0.023989091741453694,0.070000000000000007,0.47187344604674297,0.028126553953257027
P3_2025,2025-12-22 17:00:00,2025-12-22 21:00:00,SELL,-0.81328347999999995,0.01,8.1324000000000005,0.58399999999997809,0.071811519354677347,25542.799999999999,25484.799999999999,48298.449999999997,48413.449999999997,6875.8299999999999,6880.9499999999998,0.0022732805375020372,-0.0015612794515631407,0.0038345599890651778,0,0.01,0.0026442670520482542,0.01,1.8908831451524499,1.3908831451524499,0.018574339388844691,0.02,0.5383771552061638,0.038377155206163804,4,0.040000000000000001,550,0.01,0.47272078628811248,0.027279213711887518,0.070000000000000007,0.47108001080539336,0.028919989194606643
P3_2025,2025-12-23 17:00:00,2025-12-23 21:00:00,BUY,0.55384946000000002,0.01,8.1928000000000001,0.81900000000001449,0.099965823650035951,25486.25,25571,48387.800000000003,48534.449999999997,6889.5699999999997,6911.6999999999998,0.0033198058194117757,0.0031165466157573067,0.00020325920365446906,0,0.01,0.0026335408925390285,0.01,1.8985845308744913,1.3985845308744913,0.018496255934695491,0.02,0.54064995831085394,0.04064995831085394,4,0.040000000000000001,550,0.01,0.47464613271862283,0.025353867281377174,0.070000000000000007,0.47306871352199714,0.026931286478002858
P3_2025,2025-12-26 17:00:00,2025-12-26 21:00:00,SELL,-1.4570616300000001,0.01,8.4939,-0.12599999999998546,-0.014834175113903562,25688.900000000001,25699.650000000001,48767.449999999997,48673.449999999997,6940.8299999999999,6935.5500000000002,-0.00041838114353523427,0.0013451903265922335,-0.0017635714701274678,0,0.01,0.0026338162032257173,0.01,1.8983860733624247,1.3983860733624247,0.018505639815411125,0.02,0.54037580433572474,0.040375804335724741,4,0.040000000000000001,550,0.01,0.47459651834060618,0.025403481659393823,0.070000000000000007,0.4728288287937592,0.027171171206240796
P3_2025,2025-12-29 17:00:00,2025-12-29 21:00:00,BUY,2.3866848799999998,0.01,8.5523000000000007,-0.30599999999998545,-0.035779848695670802,25539.900000000001,25509.900000000001,48601.900000000001,48513.449999999997,6910.3000000000002,6906.8000000000002,-0.0011753230552699618,-0.0011640821642446692,-1.1240891025292646e-05,0,0.01,0.0026274590088041826,0.01,1.9029792599031317,1.4029792599031317,0.018479588440443978,0.02,0.54113759255126292,0.041137592551262925,4,0.040000000000000001,550,0.01,0.47574481497578291,0.024255185024217085,0.070000000000000007,0.47349539348235509,0.026504606517644913
P3_2025,2025-12-30 17:00:00,2025-12-30 21:00:00,BUY,2.6948402800000002,0.01,8.5007000000000001,-0.24600000000002181,-0.028938793275850437,25574.599999999999,25551.950000000001,48464.449999999997,48464.449999999997,6915.75,6912,-0.0008860367649216321,-0.00027119380173439418,-0.00061484296318723786,0,0.01,0.0026384906875039334,0.01,1.8950227960554613,1.3950227960554613,0.018490113147525574,0.02,0.54082957309205226,0.040829573092052263,4,0.040000000000000001,550,0.01,0.47375569901386533,0.026244300986134672,0.070000000000000007,0.47322587645554581,0.026774123544454187
P3_2025,2025-12-31 17:00:00,2025-12-31 21:00:00,SELL,-2.7994045000000001,0.01,8.5046999999999997,-0.10600000000002183,-0.012463696544266326,25427.549999999999,25436.950000000001,48336.449999999997,48320.449999999997,6891.8000000000002,6891.3999999999996,-0.0003696094567729571,0.00019455480449903946,-0.00056416426127199658,5.4210108624275222e-20,0.01,0.0026302666000502725,0.01,1.900947987517476,1.400947987517476,0.018447684204416843,0.02,0.54207345969234166,0.042073459692341664,4,0.040000000000000001,550,0.01,0.47523699687936899,0.024763003120631011,0.070000000000000007,0.47431427723079894,0.025685722769201058
P4_2026_YTD,2026-01-05 17:00:00,2026-01-05 21:00:00,SELL,-4.5897342700000001,0.01,3.9327000000000001,-0.38650000000001455,-0.098278536374504677,25427.25,25449.900000000001,48928.800000000003,49238.449999999997,6902.0699999999997,6916.9499999999998,-0.0008903801213851687,-0.0042310982959593967,0.0033407181745742278,2.1684043449710089e-19,0.01,0.0025983929710109385,0.01,1.924266289118957,1.424266289118957,0.018420017473018965,0.02,0.54288765006046669,0.042887650060466687,4,0.040000000000000001,550,0.01,0.48106657227973926,0.018933427720260743,0.070000000000000007,0.4750266938029083,0.024973306197091705
P4_2026_YTD,2026-01-06 17:00:00,2026-01-06 21:00:00,BUY,1.47598743,0.01,4.1957000000000004,0.48399999999997817,0.11535619801224542,25587.349999999999,25638.799999999999,49109.449999999997,49493.449999999997,6932.1199999999999,6948.25,0.002008740352348336,0.0050565017654426144,-0.0030477614130942784,0,0.01,0.0026051350605637001,0.01,1.9192862879508821,1.4192862879508821,0.018455645603365205,0.02,0.54183961996846108,0.041839619968461084,4,0.040000000000000001,550,0.01,0.47982157198772052,0.020178428012279481,0.070000000000000007,0.47410966747240346,0.025890332527596538
P4_2026_YTD,2026-01-07 17:00:00,2026-01-07 21:00:00,BUY,2.9478433100000001,0.01,4.1947999999999999,0.76599999999998547,0.18260703728425323,25693.700000000001,25794.450000000001,49402.800000000003,49266.449999999997,6956.8299999999999,6958.9499999999998,0.0039135268440589586,-0.001229545337261301,0.0051430721813202594,0,0.01,0.0026004295303100229,0.01,1.9227592756200935,1.4227592756200935,0.018466528576952433,0.02,0.54152029485827269,0.041520294858272688,4,0.040000000000000001,550,0.01,0.48068981890502338,0.019310181094976619,0.070000000000000007,0.4738302580009886,0.026169741999011398
P4_2026_YTD,2026-01-08 17:00:00,2026-01-08 21:00:00,SELL,-6.6408397199999998,0.01,4.1917999999999997,-0.37600000000002182,-0.089698936017945,25444.299999999999,25475.299999999999,49078.449999999997,49282.449999999997,6912,6918.4499999999998,-0.0012176059446639565,-0.0025403601229988595,0.001322754178334903,0,0.01,0.0025922069666014314,0.01,1.9288583297634438,1.4288583297634438,0.018405888310185185,0.02,0.54330439430442179,0.043304394304421789,4,0.040000000000000001,550,0.01,0.48221458244086096,0.017785417559139038,0.070000000000000007,0.47539134501636909,0.024608654983630907
P4_2026_YTD,2026-01-12 17:00:00,2026-01-12 21:00:00,BUY,1.78006939,0.01,4.1588000000000003,0.73400000000001453,0.17649321919784902,25757.25,25834.5,49358.449999999997,49564.449999999997,6965.1999999999998,6980.9499999999998,0.0029946670826902682,0.0032117772830347622,-0.00021711020034449399,0,0.01,0.0026092036925794873,0.01,1.9162934707703656,1.4162934707703656,0.018489957215873199,0.02,0.54083413407875458,0.04083413407875458,4,0.040000000000000001,550,0.01,0.4790733676925914,0.020926632307408599,0.070000000000000007,0.47322986731891026,0.026770132681089742
P4_2026_YTD,2026-01-13 17:00:00,2026-01-13 21:00:00,BUY,2.0864601700000001,0.01,4.1881000000000004,-1.0659999999999854,-0.25453069410949725,25803.650000000001,25697.900000000001,49332.900000000001,49277.449999999997,6970.9300000000003,6956.5500000000002,-0.0041066782891414138,-0.0015948057867881929,-0.0025118725023532207,0,0.01,0.002615257769156081,0.01,1.9118574310223551,1.4118574310223551,0.018508039816781983,0.02,0.54030573194102371,0.040305731941023715,4,0.040000000000000001,550,0.01,0.47796435775558876,0.022035642244411235,0.070000000000000007,0.47276751544839585,0.027232484551604152
P4_2026_YTD,2026-01-14 17:00:00,2026-01-14 21:00:00,SELL,-3.6141256500000001,0.01,4.2826000000000004,0.72400000000001452,0.169056180824736,25441.450000000001,25366.700000000001,49038.900000000001,49058.449999999997,6915.1499999999996,6909.6999999999998,0.0029424434438944168,0.00019492585063813887,0.002747517593256278,0,0.01,0.0025940070026040552,0.01,1.9275198544108139,1.4275198544108139,0.018395443338177771,0.02,0.5436128836996319,0.043612883699631899,4,0.040000000000000001,550,0.01,0.48187996360270346,0.018120036397296535,0.070000000000000007,0.47566127323717794,0.02433872676282206
P4_2026_YTD,2026-01-15 17:00:00,2026-01-15 21:00:00,SELL,-2.3104709400000001,0.01,4.3076999999999996,-0.19600000000002182,-0.045499918750150158,25721.349999999999,25739.599999999999,49361.449999999997,49585.449999999997,6966.0500000000002,6976.25,-0.00070927570381382795,-0.0029954311127878726,0.0022861554089740445,1.0842021724855044e-19,0.01,0.0026054086741779266,0.01,1.9190847292229993,1.4190847292229993,0.018461933233324481,0.02,0.54165508420047936,0.041655084200479364,4,0.040000000000000001,550,0.01,0.47977118230574983,0.020228817694250167,0.070000000000000007,0.47394819867541949,0.026051801324580515
P4_2026_YTD,2026-01-16 17:00:00,2026-01-16 21:00:00,SELL,-1.4778108599999999,0.01,4.4916,0.094000000000014558,0.020927954403779179,25592.150000000001,25579.5,49353.449999999997,49472.449999999997,6946.3500000000004,6954.1000000000004,0.00049441439772561642,-0.0017616743285546303,0.0022560887262802467,0,0.01,0.0025927417434850049,0.01,1.9284604849533937,1.4284604849533937,0.018421293197146704,0.02,0.54285005362972638,0.042850053629726381,4,0.040000000000000001,550,0.01,0.48211512123834843,0.017884878761651568,0.070000000000000007,0.47499379692601057,0.02500620307398943
P4_2026_YTD,2026-01-20 17:00:00,2026-01-20 21:00:00,BUY,1.569555,0.01,4.4508000000000001,-1.2210000000000218,-0.27433270423295181,25193.799999999999,25074.049999999999,48705.449999999997,48545.449999999997,6848.3500000000004,6813.8000000000002,-0.0047644857112541291,-0.0041741204115610777,-0.00059036529969305144,0,0.01,0.002586343006788768,0.01,1.93323158872421,1.43323158872421,0.01839406572386049,0.02,0.54365359731362484,0.043653597313624837,4,0.040000000000000001,550,0.01,0.48330789718105249,0.016692102818947507,0.070000000000000007,0.47569689764942175,0.024303102350578254
P4_2026_YTD,2026-01-21 17:00:00,2026-01-21 21:00:00,BUY,0.50508854999999997,0.01,4.4381000000000004,-0.46599999999998548,-0.1049998873391734,25201.5,25159.25,48840.449999999997,48851.449999999997,6851.4300000000003,6836.5500000000002,-0.0016778943884793751,-0.0009744866978816882,-0.00070340769059768686,0,0.01,0.0025799823711697991,0.01,1.937997738229867,1.437997738229867,0.018391416098537092,0.02,0.54373192071900478,0.04373192071900478,4,0.040000000000000001,550,0.01,0.48449943455746675,0.015500565442533254,0.070000000000000007,0.47576543062912924,0.024234569370870762
P4_2026_YTD,2026-01-22 17:00:00,2026-01-22 21:00:00,SELL,-2.63496716,0.01,4.7859999999999996,-0.99399999999997812,-0.20768909318846182,25457.200000000001,25551.099999999999,49379.900000000001,49541.449999999997,6907.1199999999999,6928.25,-0.0036817579127521702,-0.003160363265625416,-0.0005213946471267542,0,0.01,0.0025776884926862953,0.01,1.9397223575255724,1.4397223575255724,0.018428230579460036,0.02,0.54264569552032438,0.042645695520324378,4,0.040000000000000001,550,0.01,0.48493058938139311,0.015069410618606893,0.070000000000000007,0.47481498358028384,0.025185016419716155
P4_2026_YTD,2026-01-23 17:00:00,2026-01-23 21:00:00,BUY,1.83229424,0.01,4.8822999999999999,0.52400000000001457,0.10732646498576789,25546.650000000001,25603.900000000001,49157.900000000001,49070.449999999997,6913.1000000000004,6915.1000000000004,0.0022384910389386093,-0.00074564076325648481,0.0029841318021950943,4.3368086899420177e-19,0.01,0.0025984277196544198,0.01,1.9242405560024503,1.4242405560024503,0.018476985722758243,0.02,0.54121381864158313,0.041213818641583133,4,0.040000000000000001,550,0.01,0.48106013900061256,0.018939860999387437,0.070000000000000007,0.47356209131138527,0.026437908688614731
P4_2026_YTD,2026-01-26 17:00:00,2026-01-26 21:00:00,BUY,1.57145,0.01,4.8758999999999997,0.5939999999999781,0.1218236633236896,25728.099999999999,25788.849999999999,49278.449999999997,49402.449999999997,6949.1999999999998,6963.6000000000004,0.0023584481674100654,0.0022915946310322855,6.685353637777983e-05,0,0.01,0.0026104818637761539,0.01,1.9153551952923067,1.4153551952923067,0.018511555286939506,0.02,0.54020312421049366,0.040203124210493657,4,0.040000000000000001,550,0.01,0.47883879882307667,0.021161201176923328,0.070000000000000007,0.47267773368418187,0.027322266315818133
P4_2026_YTD,2026-01-27 17:00:00,2026-01-27 21:00:00,BUY,1.9624389200000001,0.01,5.0351999999999997,0.33400000000001456,0.066333015570387385,25945.400000000001,25981.150000000001,49039.400000000001,48999.449999999997,6979.5,6986.8999999999996,0.0013769451522751299,0.00012235155897955956,0.0012545935932955703,0,0.01,0.0026453627083528755,0.01,1.8900999791870621,1.3900999791870621,0.018586861523031736,0.02,0.53801444572062873,0.038014445720628731,4,0.040000000000000001,550,0.01,0.47252499479676552,0.027475005203234482,0.070000000000000007,0.47076264000555018,0.029237359994449819
P4_2026_YTD,2026-01-28 17:00:00,2026-01-28 21:00:00,SELL,-0.87811707000000006,0.01,5.0099,0.77850000000002184,0.15539232320006824,26143.549999999999,26059.900000000001,49026.449999999997,48986.800000000003,6998.3500000000004,6977.7200000000003,0.0032047717763620141,0.0018806327316022145,0.0013241390447597996,0,0.01,0.0026662699420414897,0.01,1.8752789885076817,1.3752789885076817,0.018678367043660288,0.02,0.53537870717633995,0.035378707176339952,4,0.040000000000000001,550,0.01,0.46881974712692043,0.031180252873079572,0.070000000000000007,0.46845636877929747,0.031543631220702528
P4_2026_YTD,2026-01-29 17:00:00,2026-01-29 21:00:00,SELL,-6.7879410599999996,0.01,5.0446,0.23400000000001453,0.046386234785714332,25754.400000000001,25728.900000000001,48981.800000000003,48878.449999999997,6941.5,6931.8000000000002,0.00099061257088376483,0.0017552831253791761,-0.00076467055449541124,0,0.01,0.0026289764769771634,0.01,1.9018808436616654,1.4018808436616654,0.018551033638262625,0.02,0.53905352095175962,0.039053520951759624,4,0.040000000000000001,550,0.01,0.47547021091541636,0.024529789084583642,0.070000000000000007,0.47167183083278968,0.028328169167210315
P4_2026_YTD,2026-01-30 17:00:00,2026-01-30 21:00:00,SELL,-0.91290660999999995,0.01,5.0732999999999997,0.8439999999999781,0.16636114560542017,25722.849999999999,25637.349999999999,48877.449999999997,48801.449999999997,6941.3000000000002,6938.0500000000002,0.0033294293628654942,0.0010122205229210182,0.0023172088399444762,4.3368086899420177e-19,0.01,0.0026313617015617631,0.01,1.9001568644220994,1.4001568644220994,0.018528841859594025,0.02,0.53969913909228562,0.039699139092285618,4,0.040000000000000001,550,0.01,0.47503921610552485,0.024960783894475147,0.070000000000000007,0.47223674670575,0.027763253294250001
P4_2026_YTD,2026-02-03 17:00:00,2026-02-03 21:00:00,SELL,-7.41409523,0.01,5.5285000000000002,3.7689999999999784,0.68174007416116089,25534.299999999999,25153.299999999999,49459.900000000001,48912.449999999997,6961.25,6874.5,0.015033545707864899,0.011835208619780675,0.0031983370880842247,0,0.01,0.0025813133467718291,0.01,1.9369984687263802,1.4369984687263802,0.018340312443885797,0.02,0.54524698151114381,0.045246981511143813,4,0.040000000000000001,550,0.01,0.48424961718159504,0.015750382818404962,0.070000000000000007,0.47709110882225092,0.02290889117774908
P4_2026_YTD,2026-02-04 17:00:00,2026-02-04 21:00:00,SELL,-2.9712006099999999,0.01,5.6504000000000003,2.5540000000000145,0.45200339798952538,25106.400000000001,24835.400000000001,49370.900000000001,49318.449999999997,6908.6300000000001,6872.6499999999996,0.01085273898432452,0.0031422596040068993,0.0077104793803176204,0,0.01,0.0025426313881253939,0.01,1.9664667176496828,1.4664667176496828,0.01817031741459595,0.02,0.55034811840805531,0.050348118408055309,4,0.040000000000000001,550,0.01,0.49161667941242071,0.0083833205875792904,0.070000000000000007,0.48155460360704844,0.018445396392951563
P4_2026_YTD,2026-02-05 17:00:00,2026-02-05 21:00:00,BUY,0.76728202000000001,0.01,5.7135999999999996,-0.70599999999998542,-0.12356482777933098,24683.450000000001,24615.950000000001,49232.900000000001,48972.449999999997,6831.3999999999996,6808.6999999999998,-0.0027383717521945205,-0.0043163142652626902,0.0015779425130681697,0,0.01,0.0025068043929973656,0.01,1.9945712613107163,1.4945712613107163,0.018066172380478383,0.02,0.55352067883541389,0.053520678835413893,4,0.040000000000000001,550,0.01,0.49864281532767907,0.0013571846723209324,0.070000000000000007,0.48433059398098727,0.015669406019012733
P4_2026_YTD,2026-02-06 17:00:00,2026-02-06 21:00:00,SELL,-2.5822351600000002,0.01,5.5614999999999997,-2.3814999999999782,-0.42821181335970121,24776.049999999999,25006.049999999999,49666.400000000001,49977.449999999997,6872.5200000000004,6915.9499999999998,-0.0092403348400438012,-0.0062713712709408839,-0.0029689635691029174,0,0.01,0.0024942466134046356,0.01,2.0046133261758836,1.5046133261758836,0.018025447725143032,0.02,0.55477124077486117,0.054771240774861174,4,0.040000000000000001,550,0.01,0.5011533315439709,0.0011533315439709035,0.070000000000000007,0.48542483567800365,0.014575164321996348
P4_2026_YTD,2026-02-09 17:00:00,2026-02-09 21:00:00,BUY,1.052902,0.01,5.7625999999999999,2.5439999999999778,0.44146739319056988,25040.549999999999,25296.549999999999,49966.449999999997,50152.449999999997,6928.3000000000002,6971.3000000000002,0.010171511951841038,0.0049514172975959206,0.0052200946542451171,0,0.01,0.0025057363490902395,0.01,1.9954214264463042,1.4954214264463042,0.018071207944228743,0.02,0.55336643963491217,0.053366439634912166,4,0.040000000000000001,550,0.01,0.49885535661157604,0.0011446433884239604,0.070000000000000007,0.48419563468054821,0.015804365319451785
P4_2026_YTD,2026-02-10 17:00:00,2026-02-10 21:00:00,SELL,-2.21046415,0.01,5.7458999999999998,0.78400000000001457,0.13644511738805315,25320,25240.25,50543.449999999997,50219.449999999997,6981.9499999999998,6960.4499999999998,0.0031546547391795498,0.004757540245826977,-0.0016028855066474272,0,0.01,0.0025047755940680746,0.01,1.9961868088467611,1.4961868088467611,0.018132470155185872,0.02,0.55149684044233804,0.051496840442338043,4,0.040000000000000001,550,0.01,0.49904670221169029,0.0009532977883097149,0.070000000000000007,0.48255973538704583,0.017440264612954171
P4_2026_YTD,2026-02-11 17:00:00,2026-02-11 21:00:00,SELL,-1.4083110700000001,0.01,5.8775000000000004,0.0039999999999781721,0.00068056146320343198,25235.919999999998,25229.669999999998,50345.449999999997,50094.449999999997,6965.1999999999998,6950.1499999999996,0.0002476935286777858,0.0035805519436728347,-0.0033328584149950489,0,0.01,0.0025062761381614428,0.01,1.9949916626776436,1.4949916626776436,0.018115718141618331,0.02,0.5520068220219434,0.0520068220219434,4,0.040000000000000001,550,0.01,0.4987479156694109,0.0012520843305890983,0.070000000000000007,0.48300596926920047,0.016994030730799525
P4_2026_YTD,2026-02-12 17:00:00,2026-02-12 21:00:00,SELL,-4.1154216000000003,0.01,5.9050000000000002,2.9589999999999779,0.50110076206604193,25138.299999999999,24837.799999999999,50356.900000000001,49641.449999999997,6950.4799999999996,6869.3999999999996,0.01202589323976452,0.013021718015323449,-0.0009958247755589289,0,0.01,0.0024960134559514186,0.01,2.0031943289721261,1.5031943289721261,0.018083858956503725,0.02,0.55297931841055281,0.052979318410552811,4,0.040000000000000001,550,0.01,0.50079858224303153,0.00079858224303153147,0.070000000000000007,0.48385690360923372,0.016143096390766276
P4_2026_YTD,2026-02-18 17:00:00,2026-02-18 21:00:00,BUY,0.99442989000000004,0.01,5.9930000000000003,0.75850000000002182,0.12656432504589049,24886.650000000001,24966.150000000001,49775.449999999997,49714.800000000003,6884.5,6891.9499999999998,0.0031893922664710268,-6.8829575155130406e-05,0.0032582218416261572,0,0.01,0.002499892015039543,0.01,2.0000863916999676,1.5000863916999676,0.018074406274965503,0.02,0.55326851946726452,0.053268519467264519,4,0.040000000000000001,550,0.01,0.5000215979249919,2.1597924991900719e-05,0.070000000000000007,0.48410995453385647,0.015890045466143532
P4_2026_YTD,2026-02-20 17:00:00,2026-02-20 21:00:00,BUY,3.8550738899999999,0.01,6.0858999999999996,1.8785000000000218,0.30866428958741055,24847.599999999999,25045.099999999999,49370.800000000003,49618.449999999997,6868.2799999999997,6912.3000000000002,0.0079170312128670362,0.0056961532050591041,0.0022208780078079322,0,0.01,0.0025164267137660315,0.01,1.9869444131425169,1.4869444131425169,0.018088662663723668,0.02,0.55283246671710751,0.052832466717107507,4,0.040000000000000001,550,0.01,0.49673610328562923,0.0032638967143707731,0.070000000000000007,0.48372840837746905,0.016271591622530945
P4_2026_YTD,2026-02-23 17:00:00,2026-02-23 21:00:00,BUY,1.55646773,0.01,6.2420999999999998,-2.0240000000000147,-0.32424985181269361,24866.700000000001,24687.450000000001,49254.900000000001,48911.449999999997,6884.9499999999998,6840.75,-0.0072345416804467386,-0.0067189149489015332,-0.00051562673154520542,0,0.01,0.0025242869237375367,0.01,1.9807573984485276,1.4807573984485276,0.018058736809998619,0.02,0.5537485874683814,0.053748587468381404,4,0.040000000000000001,550,0.01,0.4951893496121319,0.0048106503878680984,0.070000000000000007,0.48453001403483376,0.015469985965166244
P4_2026_YTD,2026-02-24 17:00:00,2026-02-24 21:00:00,SELL,-0.90329815999999996,0.01,6.1612,-1.5559999999999854,-0.2525482048951479,24836.950000000001,24991.200000000001,49083.900000000001,49290.449999999997,6852.3299999999999,6894.8999999999996,-0.0061912992044853375,-0.005196269490955311,-0.00099502971353002644,0,0.01,0.0025300505868523079,0.01,1.9762450703488148,1.4762450703488148,0.01812299611956809,0.02,0.5517851427006939,0.051785142700693898,4,0.040000000000000001,550,0.01,0.4940612675872037,0.0059387324127962993,0.070000000000000007,0.48281199986310719,0.017188000136892811
