period,server_date,weekday,state,signal_count,birth_count,sub_three_signal,centered_signal_count,centered_birth_count,centered_sub_three_signal
P3_2025,2025-10-28,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-10-29,Wednesday,OTHER_WEEK,1,1,1,-1.358490566037736,-1.1320754716981134,0.41509433962264153
P3_2025,2025-10-30,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-10-31,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-11-03,Monday,OTHER_WEEK,4,3,0,1.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-11-04,Tuesday,OTHER_WEEK,1,1,1,-1.6346153846153846,-1.2884615384615383,0.5576923076923077
P3_2025,2025-11-05,Wednesday,OTHER_WEEK,2,1,1,-0.358490566037736,-1.1320754716981134,0.41509433962264153
P3_2025,2025-11-06,Thursday,OTHER_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-11-07,Friday,OTHER_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-11-10,Monday,OTHER_WEEK,3,3,0,0.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-11-11,Tuesday,OTHER_WEEK,1,1,1,-1.6346153846153846,-1.2884615384615383,0.5576923076923077
P3_2025,2025-11-12,Wednesday,OTHER_WEEK,1,1,1,-1.358490566037736,-1.1320754716981134,0.41509433962264153
P3_2025,2025-11-13,Thursday,OTHER_WEEK,3,2,0,0.784313725490196,-0.07843137254901977,-0.6078431372549019
P3_2025,2025-11-14,Friday,OTHER_WEEK,4,4,0,1.6470588235294117,1.843137254901961,-0.5882352941176471
P3_2025,2025-11-17,Monday,STANDARD_EXPIRATION_WEEK,3,3,0,0.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-11-18,Tuesday,STANDARD_EXPIRATION_WEEK,5,4,0,2.3653846153846154,1.7115384615384617,-0.4423076923076923
P3_2025,2025-11-19,Wednesday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-11-20,Thursday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.215686274509804,-1.0784313725490198,0.3921568627450981
P3_2025,2025-11-21,Friday,STANDARD_EXPIRATION_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-11-24,Monday,OTHER_WEEK,1,1,1,-1.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-11-25,Tuesday,OTHER_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-11-26,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-11-27,Thursday,OTHER_WEEK,0,0,1,-2.215686274509804,-2.0784313725490198,0.3921568627450981
P3_2025,2025-11-28,Friday,OTHER_WEEK,0,0,1,-2.3529411764705883,-2.156862745098039,0.4117647058823529
P3_2025,2025-12-01,Monday,OTHER_WEEK,0,0,1,-2.1923076923076925,-2.0384615384615383,0.3653846153846154
P3_2025,2025-12-02,Tuesday,OTHER_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-12-03,Wednesday,OTHER_WEEK,1,1,1,-1.358490566037736,-1.1320754716981134,0.41509433962264153
P3_2025,2025-12-04,Thursday,OTHER_WEEK,1,1,1,-1.215686274509804,-1.0784313725490198,0.3921568627450981
P3_2025,2025-12-05,Friday,OTHER_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-12-08,Monday,OTHER_WEEK,1,1,1,-1.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-12-09,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-12-10,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-12-11,Thursday,OTHER_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-12-12,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-12-15,Monday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-12-16,Tuesday,STANDARD_EXPIRATION_WEEK,3,2,0,0.3653846153846154,-0.2884615384615383,-0.4423076923076923
P3_2025,2025-12-17,Wednesday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.358490566037736,-1.1320754716981134,0.41509433962264153
P3_2025,2025-12-18,Thursday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.215686274509804,-1.0784313725490198,0.3921568627450981
P3_2025,2025-12-19,Friday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-12-22,Monday,OTHER_WEEK,1,1,1,-1.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-12-23,Tuesday,OTHER_WEEK,4,4,0,1.3653846153846154,1.7115384615384617,-0.4423076923076923
P3_2025,2025-12-24,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-12-26,Friday,OTHER_WEEK,4,3,0,1.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-12-29,Monday,OTHER_WEEK,4,4,0,1.8076923076923075,1.9615384615384617,-0.6346153846153846
P3_2025,2025-12-30,Tuesday,OTHER_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-12-31,Wednesday,OTHER_WEEK,3,3,0,0.641509433962264,0.8679245283018866,-0.5849056603773585
P4_2026_YTD,2026-01-01,Thursday,OTHER_WEEK,0,0,1,-2.4705882352941178,-2.235294117647059,0.4411764705882353
P4_2026_YTD,2026-01-02,Friday,OTHER_WEEK,2,2,1,-0.3030303030303032,-0.06060606060606055,0.4545454545454546
P4_2026_YTD,2026-01-05,Monday,OTHER_WEEK,2,2,1,-0.4545454545454546,-0.15151515151515138,0.48484848484848486
P4_2026_YTD,2026-01-06,Tuesday,OTHER_WEEK,2,2,1,-0.48484848484848486,-0.21212121212121193,0.4545454545454546
P4_2026_YTD,2026-01-07,Wednesday,OTHER_WEEK,2,2,1,-0.27272727272727293,-0.06060606060606055,0.4242424242424242
P4_2026_YTD,2026-01-08,Thursday,OTHER_WEEK,1,1,1,-1.4705882352941178,-1.2352941176470589,0.4411764705882353
P4_2026_YTD,2026-01-09,Friday,OTHER_WEEK,2,2,1,-0.3030303030303032,-0.06060606060606055,0.4545454545454546
P4_2026_YTD,2026-01-12,Monday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.4545454545454546,-1.1515151515151514,0.48484848484848486
P4_2026_YTD,2026-01-13,Tuesday,STANDARD_EXPIRATION_WEEK,3,3,0,0.5151515151515151,0.7878787878787881,-0.5454545454545454
P4_2026_YTD,2026-01-14,Wednesday,STANDARD_EXPIRATION_WEEK,3,3,0,0.7272727272727271,0.9393939393939394,-0.5757575757575758
P4_2026_YTD,2026-01-15,Thursday,STANDARD_EXPIRATION_WEEK,4,4,0,1.5294117647058822,1.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-01-16,Friday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.3030303030303032,-0.06060606060606055,0.4545454545454546
P4_2026_YTD,2026-01-19,Monday,OTHER_WEEK,0,0,1,-2.4545454545454546,-2.1515151515151514,0.48484848484848486
P4_2026_YTD,2026-01-20,Tuesday,OTHER_WEEK,1,1,1,-1.4848484848484849,-1.212121212121212,0.4545454545454546
P4_2026_YTD,2026-01-21,Wednesday,OTHER_WEEK,3,3,0,0.7272727272727271,0.9393939393939394,-0.5757575757575758
P4_2026_YTD,2026-01-22,Thursday,OTHER_WEEK,4,4,0,1.5294117647058822,1.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-01-23,Friday,OTHER_WEEK,3,2,0,0.6969696969696968,-0.06060606060606055,-0.5454545454545454
P4_2026_YTD,2026-01-26,Monday,OTHER_WEEK,3,3,0,0.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-01-27,Tuesday,OTHER_WEEK,3,3,0,0.5151515151515151,0.7878787878787881,-0.5454545454545454
P4_2026_YTD,2026-01-28,Wednesday,OTHER_WEEK,2,2,1,-0.27272727272727293,-0.06060606060606055,0.4242424242424242
P4_2026_YTD,2026-01-29,Thursday,OTHER_WEEK,2,2,1,-0.47058823529411775,-0.23529411764705888,0.4411764705882353
P4_2026_YTD,2026-01-30,Friday,OTHER_WEEK,2,2,1,-0.3030303030303032,-0.06060606060606055,0.4545454545454546
P4_2026_YTD,2026-02-02,Monday,OTHER_WEEK,4,3,0,1.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-02-03,Tuesday,OTHER_WEEK,2,2,1,-0.48484848484848486,-0.21212121212121193,0.4545454545454546
P4_2026_YTD,2026-02-04,Wednesday,OTHER_WEEK,2,2,1,-0.27272727272727293,-0.06060606060606055,0.4242424242424242
P4_2026_YTD,2026-02-05,Thursday,OTHER_WEEK,4,3,0,1.5294117647058822,0.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-02-06,Friday,OTHER_WEEK,3,3,0,0.6969696969696968,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-02-09,Monday,OTHER_WEEK,2,1,1,-0.4545454545454546,-1.1515151515151514,0.48484848484848486
P4_2026_YTD,2026-02-10,Tuesday,OTHER_WEEK,3,3,0,0.5151515151515151,0.7878787878787881,-0.5454545454545454
P4_2026_YTD,2026-02-11,Wednesday,OTHER_WEEK,3,2,0,0.7272727272727271,-0.06060606060606055,-0.5757575757575758
P4_2026_YTD,2026-02-12,Thursday,OTHER_WEEK,2,2,1,-0.47058823529411775,-0.23529411764705888,0.4411764705882353
P4_2026_YTD,2026-02-13,Friday,OTHER_WEEK,1,0,1,-1.3030303030303032,-2.0606060606060606,0.4545454545454546
P4_2026_YTD,2026-02-16,Monday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.4545454545454546,-0.15151515151515138,0.48484848484848486
P4_2026_YTD,2026-02-17,Tuesday,STANDARD_EXPIRATION_WEEK,4,4,0,1.5151515151515151,1.787878787878788,-0.5454545454545454
P4_2026_YTD,2026-02-18,Wednesday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.27272727272727293,-0.06060606060606055,0.4242424242424242
P4_2026_YTD,2026-02-19,Thursday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.4705882352941178,-1.2352941176470589,0.4411764705882353
P4_2026_YTD,2026-02-20,Friday,STANDARD_EXPIRATION_WEEK,3,3,0,0.6969696969696968,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-02-23,Monday,OTHER_WEEK,1,1,1,-1.4545454545454546,-1.1515151515151514,0.48484848484848486
P4_2026_YTD,2026-02-24,Tuesday,OTHER_WEEK,2,2,1,-0.48484848484848486,-0.21212121212121193,0.4545454545454546
P4_2026_YTD,2026-02-25,Wednesday,OTHER_WEEK,2,2,1,-0.27272727272727293,-0.06060606060606055,0.4242424242424242
P4_2026_YTD,2026-02-26,Thursday,OTHER_WEEK,2,2,1,-0.47058823529411775,-0.23529411764705888,0.4411764705882353
P4_2026_YTD,2026-02-27,Friday,OTHER_WEEK,3,3,0,0.6969696969696968,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-03-02,Monday,OTHER_WEEK,2,2,1,-0.4545454545454546,-0.15151515151515138,0.48484848484848486
P4_2026_YTD,2026-03-03,Tuesday,OTHER_WEEK,3,3,0,0.5151515151515151,0.7878787878787881,-0.5454545454545454
P4_2026_YTD,2026-03-04,Wednesday,OTHER_WEEK,2,2,1,-0.27272727272727293,-0.06060606060606055,0.4242424242424242
P4_2026_YTD,2026-03-05,Thursday,OTHER_WEEK,3,3,0,0.5294117647058822,0.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-03-06,Friday,OTHER_WEEK,5,3,0,2.696969696969697,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-03-09,Monday,OTHER_WEEK,3,3,0,0.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-03-10,Tuesday,OTHER_WEEK,7,5,0,4.515151515151516,2.787878787878788,-0.5454545454545454
P4_2026_YTD,2026-03-11,Wednesday,OTHER_WEEK,2,2,1,-0.27272727272727293,-0.06060606060606055,0.4242424242424242
P4_2026_YTD,2026-03-12,Thursday,OTHER_WEEK,2,2,1,-0.47058823529411775,-0.23529411764705888,0.4411764705882353
P4_2026_YTD,2026-03-13,Friday,OTHER_WEEK,3,3,0,0.6969696969696968,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-03-16,Monday,STANDARD_EXPIRATION_WEEK,3,3,0,0.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-03-17,Tuesday,STANDARD_EXPIRATION_WEEK,3,2,0,0.5151515151515151,-0.21212121212121193,-0.5454545454545454
P4_2026_YTD,2026-03-18,Wednesday,STANDARD_EXPIRATION_WEEK,4,3,0,1.727272727272727,0.9393939393939394,-0.5757575757575758
P4_2026_YTD,2026-03-19,Thursday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.47058823529411775,-0.23529411764705888,0.4411764705882353
P4_2026_YTD,2026-03-20,Friday,STANDARD_EXPIRATION_WEEK,3,3,0,0.6969696969696968,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-03-23,Monday,OTHER_WEEK,3,3,0,0.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-03-24,Tuesday,OTHER_WEEK,2,2,1,-0.48484848484848486,-0.21212121212121193,0.4545454545454546
P4_2026_YTD,2026-03-25,Wednesday,OTHER_WEEK,1,1,1,-1.272727272727273,-1.0606060606060606,0.4242424242424242
P4_2026_YTD,2026-03-26,Thursday,OTHER_WEEK,3,3,0,0.5294117647058822,0.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-03-27,Friday,OTHER_WEEK,2,2,1,-0.3030303030303032,-0.06060606060606055,0.4545454545454546
P4_2026_YTD,2026-03-30,Monday,OTHER_WEEK,4,4,0,1.5454545454545454,1.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-03-31,Tuesday,OTHER_WEEK,3,3,0,0.5151515151515151,0.7878787878787881,-0.5454545454545454
P4_2026_YTD,2026-04-01,Wednesday,OTHER_WEEK,1,1,1,-1.272727272727273,-1.0606060606060606,0.4242424242424242
P4_2026_YTD,2026-04-02,Thursday,OTHER_WEEK,6,4,0,3.5294117647058822,1.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-04-03,Friday,OTHER_WEEK,1,1,1,-1.3030303030303032,-1.0606060606060606,0.4545454545454546
P4_2026_YTD,2026-04-06,Monday,OTHER_WEEK,3,2,0,0.5454545454545454,-0.15151515151515138,-0.5151515151515151
P4_2026_YTD,2026-04-07,Tuesday,OTHER_WEEK,3,3,0,0.5151515151515151,0.7878787878787881,-0.5454545454545454
P4_2026_YTD,2026-04-08,Wednesday,OTHER_WEEK,3,3,0,0.7272727272727271,0.9393939393939394,-0.5757575757575758
P4_2026_YTD,2026-04-09,Thursday,OTHER_WEEK,2,2,1,-0.47058823529411775,-0.23529411764705888,0.4411764705882353
P4_2026_YTD,2026-04-10,Friday,OTHER_WEEK,4,3,0,1.6969696969696968,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-04-13,Monday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.4545454545454546,-0.15151515151515138,0.48484848484848486
P4_2026_YTD,2026-04-14,Tuesday,STANDARD_EXPIRATION_WEEK,3,2,0,0.5151515151515151,-0.21212121212121193,-0.5454545454545454
P4_2026_YTD,2026-04-15,Wednesday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.272727272727273,-1.0606060606060606,0.4242424242424242
P4_2026_YTD,2026-04-16,Thursday,STANDARD_EXPIRATION_WEEK,3,3,0,0.5294117647058822,0.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-04-17,Friday,STANDARD_EXPIRATION_WEEK,4,3,0,1.6969696969696968,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-04-20,Monday,OTHER_WEEK,2,2,1,-0.4545454545454546,-0.15151515151515138,0.48484848484848486
P4_2026_YTD,2026-04-21,Tuesday,OTHER_WEEK,1,1,1,-1.4848484848484849,-1.212121212121212,0.4545454545454546
P4_2026_YTD,2026-04-22,Wednesday,OTHER_WEEK,1,1,1,-1.272727272727273,-1.0606060606060606,0.4242424242424242
P4_2026_YTD,2026-04-23,Thursday,OTHER_WEEK,2,2,1,-0.47058823529411775,-0.23529411764705888,0.4411764705882353
P4_2026_YTD,2026-04-24,Friday,OTHER_WEEK,1,1,1,-1.3030303030303032,-1.0606060606060606,0.4545454545454546
P4_2026_YTD,2026-04-27,Monday,OTHER_WEEK,3,3,0,0.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-04-28,Tuesday,OTHER_WEEK,2,2,1,-0.48484848484848486,-0.21212121212121193,0.4545454545454546
P4_2026_YTD,2026-04-29,Wednesday,OTHER_WEEK,1,1,1,-1.272727272727273,-1.0606060606060606,0.4242424242424242
P4_2026_YTD,2026-04-30,Thursday,OTHER_WEEK,2,2,1,-0.47058823529411775,-0.23529411764705888,0.4411764705882353
P4_2026_YTD,2026-05-01,Friday,OTHER_WEEK,3,3,0,0.6969696969696968,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-05-04,Monday,OTHER_WEEK,3,3,0,0.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-05-05,Tuesday,OTHER_WEEK,3,3,0,0.5151515151515151,0.7878787878787881,-0.5454545454545454
P4_2026_YTD,2026-05-06,Wednesday,OTHER_WEEK,3,3,0,0.7272727272727271,0.9393939393939394,-0.5757575757575758
P4_2026_YTD,2026-05-07,Thursday,OTHER_WEEK,1,1,1,-1.4705882352941178,-1.2352941176470589,0.4411764705882353
P4_2026_YTD,2026-05-08,Friday,OTHER_WEEK,3,3,0,0.6969696969696968,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-05-11,Monday,STANDARD_EXPIRATION_WEEK,3,3,0,0.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-05-12,Tuesday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.4848484848484849,-1.212121212121212,0.4545454545454546
P4_2026_YTD,2026-05-13,Wednesday,STANDARD_EXPIRATION_WEEK,3,3,0,0.7272727272727271,0.9393939393939394,-0.5757575757575758
P4_2026_YTD,2026-05-14,Thursday,STANDARD_EXPIRATION_WEEK,2,1,1,-0.47058823529411775,-1.2352941176470589,0.4411764705882353
P4_2026_YTD,2026-05-15,Friday,STANDARD_EXPIRATION_WEEK,4,4,0,1.6969696969696968,1.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-05-18,Monday,OTHER_WEEK,5,3,0,2.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-05-19,Tuesday,OTHER_WEEK,2,1,1,-0.48484848484848486,-1.212121212121212,0.4545454545454546
P4_2026_YTD,2026-05-20,Wednesday,OTHER_WEEK,1,1,1,-1.272727272727273,-1.0606060606060606,0.4242424242424242
P4_2026_YTD,2026-05-21,Thursday,OTHER_WEEK,3,2,0,0.5294117647058822,-0.23529411764705888,-0.5588235294117647
P4_2026_YTD,2026-05-22,Friday,OTHER_WEEK,2,2,1,-0.3030303030303032,-0.06060606060606055,0.4545454545454546
P4_2026_YTD,2026-05-25,Monday,OTHER_WEEK,2,2,1,-0.4545454545454546,-0.15151515151515138,0.48484848484848486
P4_2026_YTD,2026-05-26,Tuesday,OTHER_WEEK,2,2,1,-0.48484848484848486,-0.21212121212121193,0.4545454545454546
P4_2026_YTD,2026-05-27,Wednesday,OTHER_WEEK,3,3,0,0.7272727272727271,0.9393939393939394,-0.5757575757575758
P4_2026_YTD,2026-05-28,Thursday,OTHER_WEEK,1,1,1,-1.4705882352941178,-1.2352941176470589,0.4411764705882353
P4_2026_YTD,2026-05-29,Friday,OTHER_WEEK,2,2,1,-0.3030303030303032,-0.06060606060606055,0.4545454545454546
P4_2026_YTD,2026-06-01,Monday,OTHER_WEEK,2,1,1,-0.4545454545454546,-1.1515151515151514,0.48484848484848486
P4_2026_YTD,2026-06-02,Tuesday,OTHER_WEEK,2,2,1,-0.48484848484848486,-0.21212121212121193,0.4545454545454546
P4_2026_YTD,2026-06-03,Wednesday,OTHER_WEEK,2,2,1,-0.27272727272727293,-0.06060606060606055,0.4242424242424242
P4_2026_YTD,2026-06-04,Thursday,OTHER_WEEK,3,3,0,0.5294117647058822,0.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-06-05,Friday,OTHER_WEEK,3,3,0,0.6969696969696968,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-06-08,Monday,OTHER_WEEK,4,3,0,1.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-06-09,Tuesday,OTHER_WEEK,2,2,1,-0.48484848484848486,-0.21212121212121193,0.4545454545454546
P4_2026_YTD,2026-06-10,Wednesday,OTHER_WEEK,2,2,1,-0.27272727272727293,-0.06060606060606055,0.4242424242424242
P4_2026_YTD,2026-06-11,Thursday,OTHER_WEEK,3,3,0,0.5294117647058822,0.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-06-12,Friday,OTHER_WEEK,1,1,1,-1.3030303030303032,-1.0606060606060606,0.4545454545454546
P4_2026_YTD,2026-06-15,Monday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.4545454545454546,-1.1515151515151514,0.48484848484848486
P4_2026_YTD,2026-06-16,Tuesday,STANDARD_EXPIRATION_WEEK,4,3,0,1.5151515151515151,0.7878787878787881,-0.5454545454545454
P4_2026_YTD,2026-06-17,Wednesday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.27272727272727293,-0.06060606060606055,0.4242424242424242
P4_2026_YTD,2026-06-18,Thursday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.4705882352941178,-1.2352941176470589,0.4411764705882353
P4_2026_YTD,2026-06-19,Friday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.3030303030303032,-1.0606060606060606,0.4545454545454546
P4_2026_YTD,2026-06-22,Monday,OTHER_WEEK,0,0,1,-2.4545454545454546,-2.1515151515151514,0.48484848484848486
P4_2026_YTD,2026-06-23,Tuesday,OTHER_WEEK,2,2,1,-0.48484848484848486,-0.21212121212121193,0.4545454545454546
P4_2026_YTD,2026-06-24,Wednesday,OTHER_WEEK,3,3,0,0.7272727272727271,0.9393939393939394,-0.5757575757575758
P4_2026_YTD,2026-06-25,Thursday,OTHER_WEEK,2,2,1,-0.47058823529411775,-0.23529411764705888,0.4411764705882353
P4_2026_YTD,2026-06-26,Friday,OTHER_WEEK,1,1,1,-1.3030303030303032,-1.0606060606060606,0.4545454545454546
P4_2026_YTD,2026-06-29,Monday,OTHER_WEEK,2,2,1,-0.4545454545454546,-0.15151515151515138,0.48484848484848486
P4_2026_YTD,2026-06-30,Tuesday,OTHER_WEEK,2,2,1,-0.48484848484848486,-0.21212121212121193,0.4545454545454546
P4_2026_YTD,2026-07-01,Wednesday,OTHER_WEEK,0,0,1,-2.272727272727273,-2.0606060606060606,0.4242424242424242
P4_2026_YTD,2026-07-02,Thursday,OTHER_WEEK,2,2,1,-0.47058823529411775,-0.23529411764705888,0.4411764705882353
P4_2026_YTD,2026-07-03,Friday,OTHER_WEEK,0,0,1,-2.303030303030303,-2.0606060606060606,0.4545454545454546
P4_2026_YTD,2026-07-06,Monday,OTHER_WEEK,2,2,1,-0.4545454545454546,-0.15151515151515138,0.48484848484848486
P4_2026_YTD,2026-07-07,Tuesday,OTHER_WEEK,1,1,1,-1.4848484848484849,-1.212121212121212,0.4545454545454546
P4_2026_YTD,2026-07-08,Wednesday,OTHER_WEEK,5,4,0,2.727272727272727,1.9393939393939394,-0.5757575757575758
P4_2026_YTD,2026-07-09,Thursday,OTHER_WEEK,1,1,1,-1.4705882352941178,-1.2352941176470589,0.4411764705882353
P4_2026_YTD,2026-07-10,Friday,OTHER_WEEK,1,1,1,-1.3030303030303032,-1.0606060606060606,0.4545454545454546
P4_2026_YTD,2026-07-13,Monday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.4545454545454546,-1.1515151515151514,0.48484848484848486
P4_2026_YTD,2026-07-14,Tuesday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.48484848484848486,-0.21212121212121193,0.4545454545454546
P4_2026_YTD,2026-07-15,Wednesday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.272727272727273,-1.0606060606060606,0.4242424242424242
P4_2026_YTD,2026-07-16,Thursday,STANDARD_EXPIRATION_WEEK,3,3,0,0.5294117647058822,0.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-07-17,Friday,STANDARD_EXPIRATION_WEEK,2,1,1,-0.3030303030303032,-1.0606060606060606,0.4545454545454546
P4_2026_YTD,2026-07-20,Monday,OTHER_WEEK,3,2,0,0.5454545454545454,-0.15151515151515138,-0.5151515151515151
P4_2026_YTD,2026-07-21,Tuesday,OTHER_WEEK,1,1,1,-1.4848484848484849,-1.212121212121212,0.4545454545454546
P4_2026_YTD,2026-07-22,Wednesday,OTHER_WEEK,3,2,0,0.7272727272727271,-0.06060606060606055,-0.5757575757575758
P4_2026_YTD,2026-07-23,Thursday,OTHER_WEEK,5,3,0,2.5294117647058822,0.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-07-24,Friday,OTHER_WEEK,3,2,0,0.6969696969696968,-0.06060606060606055,-0.5454545454545454
P4_2026_YTD,2026-07-27,Monday,OTHER_WEEK,2,2,1,-0.4545454545454546,-0.15151515151515138,0.48484848484848486
P4_2026_YTD,2026-07-28,Tuesday,OTHER_WEEK,3,2,0,0.5151515151515151,-0.21212121212121193,-0.5454545454545454
P4_2026_YTD,2026-07-29,Wednesday,OTHER_WEEK,3,3,0,0.7272727272727271,0.9393939393939394,-0.5757575757575758
P4_2026_YTD,2026-07-30,Thursday,OTHER_WEEK,3,3,0,0.5294117647058822,0.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-07-31,Friday,OTHER_WEEK,3,3,0,0.6969696969696968,0.9393939393939394,-0.5454545454545454
P4_2026_YTD,2026-08-03,Monday,OTHER_WEEK,4,3,0,1.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-08-04,Tuesday,OTHER_WEEK,3,3,0,0.5151515151515151,0.7878787878787881,-0.5454545454545454
P4_2026_YTD,2026-08-05,Wednesday,OTHER_WEEK,3,3,0,0.7272727272727271,0.9393939393939394,-0.5757575757575758
P4_2026_YTD,2026-08-06,Thursday,OTHER_WEEK,3,3,0,0.5294117647058822,0.7647058823529411,-0.5588235294117647
P4_2026_YTD,2026-08-07,Friday,OTHER_WEEK,2,2,1,-0.3030303030303032,-0.06060606060606055,0.4545454545454546
P4_2026_YTD,2026-08-10,Monday,OTHER_WEEK,3,3,0,0.5454545454545454,0.8484848484848486,-0.5151515151515151
P4_2026_YTD,2026-08-11,Tuesday,OTHER_WEEK,3,1,0,0.5151515151515151,-1.212121212121212,-0.5454545454545454
P4_2026_YTD,2026-08-12,Wednesday,OTHER_WEEK,2,2,1,-0.27272727272727293,-0.06060606060606055,0.4242424242424242
