record_id,period,component,book,birth_server,final_server,weekday,state,planned_risk_usd,actual_net_usd,stressed_net_usd,stressed_r,stop,centered_stressed_r,centered_stop,source_path,source_birth_row,source_final_row
L0080,P1_2022H2_2023,Cross,US100_BOOK,2022-09-20T17:00:00,2022-09-20T21:00:00,Tuesday,OTHER_WEEK,5.0432,-0.86,-0.875,-0.17350095177664976,0,-0.1822047239846721,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,582,585
L0081,P1_2022H2_2023,Cross,US100_BOOK,2022-09-21T17:00:00,2022-09-21T21:00:00,Wednesday,OTHER_WEEK,4.9208,-0.61,-0.6380000000000109,-0.12965371484311716,0,-0.1383574870511395,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,590,592
L0082,P1_2022H2_2023,Cross,US100_BOOK,2022-09-22T17:00:00,2022-09-22T21:00:00,Thursday,OTHER_WEEK,4.8953,-0.02,-0.035,-0.007149715032786551,0,-0.015853487240808893,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,597,599
L0083,P1_2022H2_2023,Passive,US100_BOOK,2022-09-23T12:29:57,2022-09-23T16:15:00,Friday,OTHER_WEEK,4.8939,0.17,0.15500000000000003,0.03167208157093525,0,0.025019167475669755,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,606,617
L0084,P1_2022H2_2023,Pressure,US30_BOOK,2022-09-23T15:00:00,2022-09-23T19:00:00,Friday,OTHER_WEEK,4.8939,2.15,2.1290000000000147,0.43503136557755867,0,0.40652159278465944,-0.05714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,610,623
L0085,P1_2022H2_2023,Return,US30_BOOK,2022-09-23T16:00:00,2022-09-23T19:23:00,Friday,OTHER_WEEK,4.8939,-2.45,-2.4709999999999854,-0.5049142810437454,1,-0.5768931480950138,0.9047619047619048,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,615,624
L0086,P1_2022H2_2023,Cross,US100_BOOK,2022-09-23T17:00:00,2022-09-23T21:00:00,Friday,OTHER_WEEK,4.9001,0.22,0.20500000000000002,0.04183588090038979,0,0.03313210869236745,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,621,625
L0087,P1_2022H2_2023,Passive,US100_BOOK,2022-09-26T14:54:00,2022-09-26T15:30:00,Monday,OTHER_WEEK,4.8946,0.27,0.255,0.05209823070322397,0,0.045445316607958475,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,638,639
L0088,P1_2022H2_2023,Cross,US100_BOOK,2022-09-26T17:00:00,2022-09-26T21:00:00,Monday,OTHER_WEEK,4.9048,-1.9300000000000002,-1.945,-0.3965503180557821,0,-0.40525409026380443,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,643,645
L0089,P1_2022H2_2023,Pressure,US30_BOOK,2022-09-27T15:00:00,2022-09-27T17:08:49,Tuesday,OTHER_WEEK,4.827,-2.41,-2.431000000000022,-0.5036254402320327,1,-0.5321352130249319,0.9428571428571428,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,650,657
L0090,P1_2022H2_2023,Cross,US100_BOOK,2022-09-27T17:00:00,2022-09-27T19:18:20,Tuesday,OTHER_WEEK,4.827,-2.42,-2.4879999999999924,-0.5154340169877756,1,-0.5241377891957979,0.993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,655,658
L0091,P1_2022H2_2023,Passive,US100_BOOK,2022-09-28T12:30:22,2022-09-28T13:15:00,Wednesday,OTHER_WEEK,4.6302,0.83,0.815,0.1760183145436482,0,0.1693654004483827,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,665,666
L0092,P1_2022H2_2023,Passive,US100_BOOK,2022-09-28T15:32:52,2022-09-28T19:30:00,Wednesday,OTHER_WEEK,4.6628,-1.85,-1.865,-0.399974264390495,0,-0.40662717848576047,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,672,673
L0093,P1_2022H2_2023,Passive,US100_BOOK,2022-09-29T15:46:40,2022-09-29T16:15:00,Thursday,OTHER_WEEK,4.5882,0.14,0.125,0.027243799311276757,0,0.02059088521601126,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,680,681
L0094,P1_2022H2_2023,Cross,US100_BOOK,2022-09-29T17:00:00,2022-09-29T21:00:00,Thursday,OTHER_WEEK,4.5932,1.34,1.3250000000000002,0.288469912043891,0,0.2797661398358687,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,685,687
L0095,P1_2022H2_2023,Passive,US100_BOOK,2022-09-30T15:30:05,2022-09-30T15:45:00,Friday,OTHER_WEEK,4.6462,0.38,0.36200000000000726,0.07791313331324679,0,0.07126021921798129,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,694,695
L0096,P1_2022H2_2023,Return,US30_BOOK,2022-09-30T16:00:00,2022-09-30T16:38:43,Friday,OTHER_WEEK,4.6607,-2.34,-2.360999999999985,-0.5065762653678599,1,-0.5785551324191284,0.9047619047619048,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,699,701
L0097,P1_2022H2_2023,RC16,US30_BOOK,2022-10-03T13:30:00,2022-10-03T17:30:00,Monday,OTHER_WEEK,4.5663,4.57,4.549000000000015,0.9962113746359229,0,0.9190990571156377,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,706,719
L0098,P1_2022H2_2023,Pressure,US30_BOOK,2022-10-03T15:00:00,2022-10-03T19:00:00,Monday,OTHER_WEEK,4.5663,3.51,3.4890000000000145,0.7640759477038334,0,0.7355661749109341,-0.05714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,716,720
L0099,P1_2022H2_2023,Passive,US100_BOOK,2022-10-03T15:02:00,2022-10-03T19:00:00,Monday,OTHER_WEEK,4.5663,-0.94,-0.955,-0.20914087992466548,0,-0.21579379401993098,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,718,721
L0100,P1_2022H2_2023,Passive,US100_BOOK,2022-10-04T12:52:35,2022-10-04T15:30:00,Tuesday,OTHER_WEEK,4.8496,0.01,-0.004999999999999999,-0.0010310128670405806,0,-0.007683926962306075,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,728,739
L0101,P1_2022H2_2023,RC4,US30_BOOK,2022-10-04T13:00:00,2022-10-04T19:00:00,Tuesday,OTHER_WEEK,4.8496,3.82,3.7990000000000146,0.7833635763774363,0,0.6798971812741719,-0.1509433962264151,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,732,746
L0102,P1_2022H2_2023,Pressure,US30_BOOK,2022-10-04T15:00:00,2022-10-04T19:00:00,Tuesday,OTHER_WEEK,4.8496,3.54,3.5189999999999784,0.7256268558231562,0,0.697117083030257,-0.05714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,737,747
L0103,P1_2022H2_2023,Cross,US100_BOOK,2022-10-04T17:00:00,2022-10-04T21:00:00,Tuesday,OTHER_WEEK,4.8494,0.07,0.05500000000000001,0.011341609271250053,0,0.00263783706322771,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,743,748
L0104,P1_2022H2_2023,Cross,US100_BOOK,2022-10-05T17:00:00,2022-10-05T21:00:00,Wednesday,OTHER_WEEK,5.1443,-0.87,-0.8879999999999927,-0.1726182376610992,0,-0.18132200986912156,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,753,755
L0105,P1_2022H2_2023,Passive,US100_BOOK,2022-10-06T12:16:34,2022-10-06T14:45:01,Thursday,OTHER_WEEK,5.1088,0.05,0.035,0.0068509238960225505,0,0.000198009800757056,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,762,763
L0106,P1_2022H2_2023,Passive,US100_BOOK,2022-10-06T16:33:12,2022-10-06T17:15:00,Thursday,OTHER_WEEK,5.1102,0.96,0.945,0.18492426910884113,0,0.17827135501357563,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,769,775
L0107,P1_2022H2_2023,Cross,US100_BOOK,2022-10-06T17:00:00,2022-10-06T21:00:00,Thursday,OTHER_WEEK,5.1102,-0.12,-0.135,-0.026417752729834452,0,-0.03512152493785679,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,773,776
L0108,P1_2022H2_2023,Return,US30_BOOK,2022-10-07T16:00:00,2022-10-07T16:59:08,Friday,OTHER_WEEK,5.1426,-2.58,-2.6009999999999853,-0.5057752887644353,1,-0.5777541558157038,0.9047619047619048,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,787,789
L0109,P1_2022H2_2023,Passive,US100_BOOK,2022-10-07T15:46:58,2022-10-07T19:45:00,Friday,OTHER_WEEK,5.1426,-2.22,-2.2350000000000003,-0.43460506358651274,0,-0.4412579776817782,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,783,795
L0110,P1_2022H2_2023,Cross,US100_BOOK,2022-10-07T17:00:00,2022-10-07T21:00:00,Friday,OTHER_WEEK,5.0386,1.07,1.0550000000000002,0.20938355892509827,0,0.20067978671707593,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,793,796
L0111,P1_2022H2_2023,RC16,US30_BOOK,2022-10-10T13:30:00,2022-10-10T17:30:00,Monday,OTHER_WEEK,4.9914,1.3,1.2790000000000146,0.25624073406259057,0,0.17912841654230538,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,801,808
L0112,P1_2022H2_2023,Cross,US100_BOOK,2022-10-10T17:00:00,2022-10-10T21:00:00,Monday,OTHER_WEEK,4.9914,-0.21,-0.22499999999999998,-0.04507753335737468,0,-0.05378130556539702,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,806,809
L0113,P1_2022H2_2023,Passive,US100_BOOK,2022-10-11T15:34:16,2022-10-11T16:45:00,Tuesday,OTHER_WEEK,5.0335,1.02,1.0050000000000001,0.19966226283897887,0,0.19300934874371337,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,816,817
L0114,P1_2022H2_2023,Cross,US100_BOOK,2022-10-11T17:00:00,2022-10-11T21:00:00,Tuesday,OTHER_WEEK,5.0737,-1.48,-1.4949999999999999,-0.2946567593669314,0,-0.30336053157495374,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,821,823
L0115,P1_2022H2_2023,Cross,US100_BOOK,2022-10-12T17:00:00,2022-10-12T21:00:00,Wednesday,OTHER_WEEK,5.0139,0.42,0.40200000000000724,0.08017710764076014,0,0.07147333543273779,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,833,835
L0116,P1_2022H2_2023,Return,US30_BOOK,2022-10-12T16:00:00,2022-10-12T22:00:00,Wednesday,OTHER_WEEK,5.0139,0.39,0.36900000000001454,0.07359540477472917,0,0.001616537723460737,-0.09523809523809523,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,828,836
L0117,P1_2022H2_2023,Passive,US100_BOOK,2022-10-13T14:55:49,2022-10-13T15:45:00,Thursday,OTHER_WEEK,5.0448,3.87,3.855,0.7641531874405327,0,0.7575002733452673,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,843,844
L0118,P1_2022H2_2023,Cross,US100_BOOK,2022-10-13T17:00:00,2022-10-13T21:00:00,Thursday,OTHER_WEEK,5.199,4.54,4.525,0.8703596845547221,0,0.8616559123466998,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,853,855
L0119,P1_2022H2_2023,Return,US30_BOOK,2022-10-13T16:00:00,2022-10-13T22:00:00,Thursday,OTHER_WEEK,5.199,13.74,13.719000000000015,2.638776687824585,0,2.566797820773316,-0.09523809523809523,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,848,856
L0120,P1_2022H2_2023,Cross,US100_BOOK,2022-10-14T17:00:00,2022-10-14T21:00:00,Friday,OTHER_WEEK,5.9287,1.98,1.951999999999989,0.3292458717762729,0,0.3205420995682506,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,861,863
L0121,P1_2022H2_2023,RC16,US30_BOOK,2022-10-17T13:30:00,2022-10-17T17:30:00,Monday,STANDARD_EXPIRATION_WEEK,6.0068,2.11,2.0890000000000146,0.3477725244722672,0,0.270660206951982,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,873,881
L0122,P1_2022H2_2023,RC4,US30_BOOK,2022-10-17T13:00:00,2022-10-17T19:00:00,Monday,STANDARD_EXPIRATION_WEEK,6.0068,2.23,2.2090000000000147,0.3677498834654083,0,0.264283488362144,-0.1509433962264151,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,868,882
L0123,P1_2022H2_2023,Cross,US100_BOOK,2022-10-17T17:00:00,2022-10-17T21:00:00,Monday,STANDARD_EXPIRATION_WEEK,6.0068,0.54,0.525,0.08740094559499234,0,0.07869717338696999,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,879,883
L0124,P1_2022H2_2023,Passive,US100_BOOK,2022-10-18T15:03:48,2022-10-18T17:15:00,Tuesday,STANDARD_EXPIRATION_WEEK,6.1997,0.18,0.16499999999999998,0.02661419100924238,0,0.019961276913976887,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,896,902
L0125,P1_2022H2_2023,Cross,US100_BOOK,2022-10-18T17:00:00,2022-10-18T21:00:00,Tuesday,STANDARD_EXPIRATION_WEEK,6.1997,0.66,0.645,0.10403729212703841,0,0.09533351991901606,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,900,903
L0126,P1_2022H2_2023,Passive,US100_BOOK,2022-10-20T13:50:48,2022-10-20T16:00:00,Thursday,STANDARD_EXPIRATION_WEEK,6.2321,0.54,0.525,0.08424126698865551,0,0.07758835289339001,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,922,923
L0127,P1_2022H2_2023,RC4,US30_BOOK,2022-10-20T13:00:00,2022-10-20T19:00:00,Thursday,STANDARD_EXPIRATION_WEEK,6.2321,2.16,2.139000000000015,0.3432229906452103,0,0.23975659554194595,-0.1509433962264151,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,915,930
L0128,P1_2022H2_2023,Cross,US100_BOOK,2022-10-20T17:00:00,2022-10-20T21:00:00,Thursday,STANDARD_EXPIRATION_WEEK,6.2531,-1.1,-1.115,-0.17831155746749613,0,-0.18701532967551848,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,928,931
L0129,P1_2022H2_2023,RC4,US30_BOOK,2022-10-21T13:00:00,2022-10-21T19:00:00,Friday,STANDARD_EXPIRATION_WEEK,6.2941,5.5600000000000005,5.539000000000015,0.8800305047584269,0,0.7765641096551625,-0.1509433962264151,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,936,939
L0130,P1_2022H2_2023,Passive,US100_BOOK,2022-10-24T14:31:29,2022-10-24T16:30:00,Monday,OTHER_WEEK,6.5156,0.47,0.45499999999999996,0.06983240223463687,0,0.06317948813937137,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,952,953
L0131,P1_2022H2_2023,Cross,US100_BOOK,2022-10-24T17:00:00,2022-10-24T21:00:00,Monday,OTHER_WEEK,6.5338,-0.35,-0.365,-0.05586335669901129,0,-0.06456712890703363,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,957,959
L0132,P1_2022H2_2023,Cross,US100_BOOK,2022-10-25T17:00:00,2022-10-25T21:00:00,Tuesday,OTHER_WEEK,6.5192,-0.07,-0.10799999999999274,-0.016566449871148723,0,-0.025270222079171067,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,964,966
L0133,P1_2022H2_2023,RC16,US30_BOOK,2022-10-26T13:30:00,2022-10-26T17:30:00,Wednesday,OTHER_WEEK,6.5149,2.38,2.3590000000000146,0.36209304824326,0,0.2849807307229748,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,971,983
L0134,P1_2022H2_2023,Cross,US100_BOOK,2022-10-26T17:00:05,2022-10-26T21:00:00,Wednesday,OTHER_WEEK,6.5149,-0.12,-0.1480000000000109,-0.02271715605765413,0,-0.031420928265676475,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,981,984
L0135,P1_2022H2_2023,Return,US30_BOOK,2022-10-26T16:00:00,2022-10-26T22:00:00,Wednesday,OTHER_WEEK,6.5149,0.91,0.8890000000000146,0.13645643064360383,0,0.06447756359233539,-0.09523809523809523,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,976,985
L0136,P1_2022H2_2023,Passive,US100_BOOK,2022-10-27T12:56:10,2022-10-27T15:45:00,Thursday,OTHER_WEEK,6.6389,0.12,0.105,0.015815873111509438,0,0.009162959016243944,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,992,993
L0137,P1_2022H2_2023,Cross,US100_BOOK,2022-10-27T17:00:00,2022-10-27T21:00:00,Thursday,OTHER_WEEK,6.6431,0.28,0.265,0.03989101473709564,0,0.031187242529073296,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,997,999
L0138,P1_2022H2_2023,Cross,US100_BOOK,2022-10-28T17:00:00,2022-10-28T21:00:00,Friday,OTHER_WEEK,6.6537,2.04,2.025,0.3043419450831868,0,0.2956381728751645,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1004,1006
L0139,P1_2022H2_2023,Cross,US100_BOOK,2022-10-31T17:00:00,2022-10-31T21:00:00,Monday,OTHER_WEEK,6.7347,-0.51,-0.525,-0.07795447458684128,0,-0.08665824679486363,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1011,1013
L0140,P1_2022H2_2023,Passive,US100_BOOK,2022-11-01T13:34:30,2022-11-01T14:15:00,Tuesday,OTHER_WEEK,6.7137,0.09,0.075,0.011171187273783457,0,0.004518273178517962,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1025,1026
L0141,P1_2022H2_2023,RC16,US30_BOOK,2022-11-01T13:30:00,2022-11-01T17:19:59,Tuesday,OTHER_WEEK,6.7137,-3.37,-3.3909999999999854,-0.5050866139386605,1,-0.5821989314589457,0.974025974025974,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1018,1032
L0142,P1_2022H2_2023,Cross,US100_BOOK,2022-11-01T17:00:00,2022-11-01T21:00:00,Tuesday,OTHER_WEEK,6.7167,1.5899999999999999,1.575,0.2344901514136406,0,0.22578637920561825,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1030,1033
L0143,P1_2022H2_2023,Cross,US100_BOOK,2022-11-02T17:00:00,2022-11-02T21:00:00,Wednesday,OTHER_WEEK,6.6441,0.27,0.2520000000000073,0.03792838759200001,0,0.02922461538397767,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1043,1045
L0144,P1_2022H2_2023,Return,US30_BOOK,2022-11-02T16:00:00,2022-11-02T22:00:00,Wednesday,OTHER_WEEK,6.6441,-0.97,-0.9909999999999854,-0.14915488930027926,0,-0.2211337563515477,-0.09523809523809523,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1038,1046
L0145,P1_2022H2_2023,Passive,US100_BOOK,2022-11-03T14:37:54,2022-11-03T17:30:00,Thursday,OTHER_WEEK,6.6145,0.05,0.035,0.005291405246050345,0,-0.0013615088492151496,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1053,1064
L0146,P1_2022H2_2023,Cross,US100_BOOK,2022-11-03T17:00:00,2022-11-03T21:00:00,Thursday,OTHER_WEEK,6.6145,-0.36,-0.375,-0.056693627636253685,0,-0.06539739984427603,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1062,1065
L0147,P1_2022H2_2023,Return,US30_BOOK,2022-11-03T16:00:00,2022-11-03T22:00:00,Thursday,OTHER_WEEK,6.6145,2.6,2.579000000000015,0.3899009751303976,0,0.3179221080791292,-0.09523809523809523,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1057,1066
