time_epoch,time,role,total_matured_observations,experts_at_256_maturity,current_valid_experts_with_score,current_positive_experts,selected_expert,selected_score_R,slot_available,accepted,rejection,settled_actual_balance_usd
1753740000,2025-07-28T22:00:00,ONLINE_HL32,1926690,30,22,6,US500_H16_MOMENTUM,0.22814205394271522,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753740000,2025-07-28T22:00:00,ONLINE_HL96,1926690,30,22,3,US30_H16_MOMENTUM,0.06453608231205737,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753740000,2025-07-28T22:00:00,ONLINE_HL256,1926690,30,22,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,2.6677085937421445
1753740900,2025-07-28T22:15:00,ONLINE_HL32,1926720,30,26,7,US500_H16_MOMENTUM,0.22055490449592052,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753740900,2025-07-28T22:15:00,ONLINE_HL96,1926720,30,26,4,US30_H16_MOMENTUM,0.0567607991475888,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753740900,2025-07-28T22:15:00,ONLINE_HL256,1926720,30,26,1,US100_H4_REVERSION,0.025828010948018454,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753741800,2025-07-28T22:30:00,ONLINE_HL32,1926748,30,18,6,US500_H16_MOMENTUM,0.2116830054070709,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753741800,2025-07-28T22:30:00,ONLINE_HL96,1926748,30,18,3,US30_H16_MOMENTUM,0.0560646134546269,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753741800,2025-07-28T22:30:00,ONLINE_HL256,1926748,30,18,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,2.6677085937421445
1753742700,2025-07-28T22:45:00,ONLINE_HL32,1926774,30,30,7,US500_H16_MOMENTUM,0.1880574670847714,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753742700,2025-07-28T22:45:00,ONLINE_HL96,1926774,30,30,4,US100_H4_REVERSION,0.058007283494254616,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753742700,2025-07-28T22:45:00,ONLINE_HL256,1926774,30,30,1,US100_H4_REVERSION,0.02693625996201348,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753743600,2025-07-28T23:00:00,ONLINE_HL32,1926796,30,30,8,US500_H16_MOMENTUM,0.16192225543580138,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753743600,2025-07-28T23:00:00,ONLINE_HL96,1926796,30,30,4,US100_H4_REVERSION,0.058007283494254616,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753743600,2025-07-28T23:00:00,ONLINE_HL256,1926796,30,30,1,US100_H4_REVERSION,0.02693625996201348,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753744500,2025-07-28T23:15:00,ONLINE_HL32,1926822,30,28,8,US500_H16_MOMENTUM,0.13636386244961168,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753744500,2025-07-28T23:15:00,ONLINE_HL96,1926822,30,28,3,US100_H4_REVERSION,0.06821783308864961,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753744500,2025-07-28T23:15:00,ONLINE_HL256,1926822,30,28,1,US100_H4_REVERSION,0.030879786497412035,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753745400,2025-07-28T23:30:00,ONLINE_HL32,1926840,30,26,7,US500_H16_MOMENTUM,0.11136906747875003,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753745400,2025-07-28T23:30:00,ONLINE_HL96,1926840,30,26,3,US100_H4_REVERSION,0.06821783308864961,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753745400,2025-07-28T23:30:00,ONLINE_HL256,1926840,30,26,1,US100_H4_REVERSION,0.030879786497412035,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753746300,2025-07-28T23:45:00,ONLINE_HL32,1926870,30,24,6,US500_H16_MOMENTUM,0.08692500741497217,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753746300,2025-07-28T23:45:00,ONLINE_HL96,1926870,30,24,3,US100_H4_REVERSION,0.060415777307607034,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753746300,2025-07-28T23:45:00,ONLINE_HL256,1926870,30,24,1,US100_H4_REVERSION,0.02806645150418534,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753750800,2025-07-29T01:00:00,ONLINE_HL32,1926900,30,20,6,US500_H16_MOMENTUM,0.07381483640501928,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753750800,2025-07-29T01:00:00,ONLINE_HL96,1926900,30,20,2,US100_H4_REVERSION,0.052670761292175745,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753750800,2025-07-29T01:00:00,ONLINE_HL256,1926900,30,20,1,US100_H4_REVERSION,0.025260798949528086,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753751700,2025-07-29T01:15:00,ONLINE_HL32,1926928,30,28,9,US100_H2_MOMENTUM,0.08734739188424519,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753751700,2025-07-29T01:15:00,ONLINE_HL96,1926928,30,28,1,US100_H4_REVERSION,0.04498236015766069,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753751700,2025-07-29T01:15:00,ONLINE_HL256,1926928,30,28,1,US100_H4_REVERSION,0.022462807608375435,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753752600,2025-07-29T01:30:00,ONLINE_HL32,1926954,30,30,11,US100_H2_MOMENTUM,0.10779814450235756,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753752600,2025-07-29T01:30:00,ONLINE_HL96,1926954,30,30,2,US100_H4_REVERSION,0.03735015247701924,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753752600,2025-07-29T01:30:00,ONLINE_HL256,1926954,30,30,1,US100_H4_REVERSION,0.019672456317780605,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753753500,2025-07-29T01:45:00,ONLINE_HL32,1926978,30,28,11,US500_H8_MOMENTUM,0.06964999238657717,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753753500,2025-07-29T01:45:00,ONLINE_HL96,1926978,30,28,2,US100_H4_REVERSION,0.02977372024039862,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753753500,2025-07-29T01:45:00,ONLINE_HL256,1926978,30,28,1,US100_H4_REVERSION,0.016889723976676166,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753754400,2025-07-29T02:00:00,ONLINE_HL32,1926998,30,26,10,US100_H2_MOMENTUM,0.14093264053195131,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753754400,2025-07-29T02:00:00,ONLINE_HL96,1926998,30,26,2,US100_H4_REVERSION,0.022252648815737193,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753754400,2025-07-29T02:00:00,ONLINE_HL256,1926998,30,26,1,US100_H4_REVERSION,0.014114589545637227,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753755300,2025-07-29T02:15:00,ONLINE_HL32,1927026,30,26,10,US500_H8_MOMENTUM,0.07259395984771481,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753755300,2025-07-29T02:15:00,ONLINE_HL96,1927026,30,26,1,US30_H8_MOMENTUM,0.001369373381284296,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753755300,2025-07-29T02:15:00,ONLINE_HL256,1927026,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,2.6677085937421445
1753756200,2025-07-29T02:30:00,ONLINE_HL32,1927056,30,28,10,US100_H2_MOMENTUM,0.13238922618192067,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753756200,2025-07-29T02:30:00,ONLINE_HL96,1927056,30,28,1,US30_H1_REVERSION,0.0013179855347601934,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753756200,2025-07-29T02:30:00,ONLINE_HL256,1927056,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,2.6677085937421445
1753757100,2025-07-29T02:45:00,ONLINE_HL32,1927084,30,24,9,US100_H2_MOMENTUM,0.13238922618192067,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753757100,2025-07-29T02:45:00,ONLINE_HL96,1927084,30,24,1,US100_H4_REVERSION,0.017209941336993426,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753757100,2025-07-29T02:45:00,ONLINE_HL256,1927084,30,24,1,US100_H4_REVERSION,0.01230664180182527,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753758000,2025-07-29T03:00:00,ONLINE_HL32,1927110,30,26,7,US100_H2_MOMENTUM,0.131073221915784,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753758000,2025-07-29T03:00:00,ONLINE_HL96,1927110,30,26,1,US100_H4_REVERSION,0.015276508627051748,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753758000,2025-07-29T03:00:00,ONLINE_HL256,1927110,30,26,1,US100_H4_REVERSION,0.011601970243983344,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753758900,2025-07-29T03:15:00,ONLINE_HL32,1927136,30,26,8,US100_H2_MOMENTUM,0.131073221915784,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753758900,2025-07-29T03:15:00,ONLINE_HL96,1927136,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,0.7799414062419252
1753758900,2025-07-29T03:15:00,ONLINE_HL256,1927136,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,2.6677085937421445
1753759800,2025-07-29T03:30:00,ONLINE_HL32,1927164,30,28,9,US100_H2_MOMENTUM,0.11819330100399578,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753759800,2025-07-29T03:30:00,ONLINE_HL96,1927164,30,28,1,US100_H4_REVERSION,0.015276508627051748,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753759800,2025-07-29T03:30:00,ONLINE_HL256,1927164,30,28,1,US100_H4_REVERSION,0.011601970243983344,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753760700,2025-07-29T03:45:00,ONLINE_HL32,1927188,30,24,8,US100_H2_MOMENTUM,0.1217899396172031,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753760700,2025-07-29T03:45:00,ONLINE_HL96,1927188,30,24,1,US100_H4_REVERSION,0.011792160201613095,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753760700,2025-07-29T03:45:00,ONLINE_HL256,1927188,30,24,1,US100_H4_REVERSION,0.010312312690814916,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753761600,2025-07-29T04:00:00,ONLINE_HL32,1927214,30,22,5,US100_H2_MOMENTUM,0.12257719309963613,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753761600,2025-07-29T04:00:00,ONLINE_HL96,1927214,30,22,1,US100_H4_REVERSION,0.009252404110106346,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753761600,2025-07-29T04:00:00,ONLINE_HL256,1927214,30,22,1,US100_H4_REVERSION,0.009370811868997698,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753762500,2025-07-29T04:15:00,ONLINE_HL32,1927240,30,28,5,US100_H2_MOMENTUM,0.09788273288390054,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753762500,2025-07-29T04:15:00,ONLINE_HL96,1927240,30,28,1,US100_H4_REVERSION,0.009252404110106346,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753762500,2025-07-29T04:15:00,ONLINE_HL256,1927240,30,28,1,US100_H4_REVERSION,0.009370811868997698,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753763400,2025-07-29T04:30:00,ONLINE_HL32,1927268,30,28,4,US100_H2_MOMENTUM,0.10475051694553603,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753763400,2025-07-29T04:30:00,ONLINE_HL96,1927268,30,28,1,US100_H4_REVERSION,0.0048371887419619425,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753763400,2025-07-29T04:30:00,ONLINE_HL256,1927268,30,28,1,US100_H4_REVERSION,0.007722029038528137,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753764300,2025-07-29T04:45:00,ONLINE_HL32,1927292,30,28,4,US100_H2_MOMENTUM,0.1050122375984436,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753764300,2025-07-29T04:45:00,ONLINE_HL96,1927292,30,28,1,US100_H4_REVERSION,0.002641934706120402,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753764300,2025-07-29T04:45:00,ONLINE_HL256,1927292,30,28,1,US100_H4_REVERSION,0.006897843636891098,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753765200,2025-07-29T05:00:00,ONLINE_HL32,1927314,30,24,3,US100_H2_MOMENTUM,0.09372392427733418,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753765200,2025-07-29T05:00:00,ONLINE_HL96,1927314,30,24,1,US100_H4_REVERSION,0.004301051204197879,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753765200,2025-07-29T05:00:00,ONLINE_HL256,1927314,30,24,1,US100_H4_REVERSION,0.007518157311162886,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753766100,2025-07-29T05:15:00,ONLINE_HL32,1927342,30,24,3,US100_H16_MOMENTUM,0.05812540711934147,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753766100,2025-07-29T05:15:00,ONLINE_HL96,1927342,30,24,1,US100_H4_REVERSION,0.005371363238788805,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753766100,2025-07-29T05:15:00,ONLINE_HL256,1927342,30,24,1,US100_H4_REVERSION,0.00791969513699302,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753767000,2025-07-29T05:30:00,ONLINE_HL32,1927370,30,24,3,US100_H2_MOMENTUM,0.04613557665299655,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753767000,2025-07-29T05:30:00,ONLINE_HL96,1927370,30,24,1,US100_H4_REVERSION,0.00899073578055565,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753767000,2025-07-29T05:30:00,ONLINE_HL256,1927370,30,24,1,US100_H4_REVERSION,0.009282806287605035,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753767900,2025-07-29T05:45:00,ONLINE_HL32,1927398,30,24,3,US100_H2_MOMENTUM,0.051505454302202436,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753767900,2025-07-29T05:45:00,ONLINE_HL96,1927398,30,24,1,US100_H4_REVERSION,0.011099179934120075,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753767900,2025-07-29T05:45:00,ONLINE_HL256,1927398,30,24,1,US100_H4_REVERSION,0.010082799406118607,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753768800,2025-07-29T06:00:00,ONLINE_HL32,1927422,30,30,3,US100_H2_MOMENTUM,0.03469699205967598,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753768800,2025-07-29T06:00:00,ONLINE_HL96,1927422,30,30,1,US100_H4_REVERSION,0.014883557253164391,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753768800,2025-07-29T06:00:00,ONLINE_HL256,1927422,30,30,1,US100_H4_REVERSION,0.01151763735734982,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753769700,2025-07-29T06:15:00,ONLINE_HL32,1927446,30,26,2,US100_H2_MOMENTUM,0.03469699205967598,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753769700,2025-07-29T06:15:00,ONLINE_HL96,1927446,30,26,1,US100_H4_REVERSION,0.01576596624088001,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753769700,2025-07-29T06:15:00,ONLINE_HL256,1927446,30,26,1,US100_H4_REVERSION,0.011866101063891615,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753770600,2025-07-29T06:30:00,ONLINE_HL32,1927470,30,16,1,US100_H16_MOMENTUM,0.034649078223240634,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753770600,2025-07-29T06:30:00,ONLINE_HL96,1927470,30,16,1,US100_H4_REVERSION,0.018930744024058165,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753770600,2025-07-29T06:30:00,ONLINE_HL256,1927470,30,16,1,US100_H4_REVERSION,0.013075110290686514,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753771500,2025-07-29T06:45:00,ONLINE_HL32,1927494,30,26,2,US100_H16_MOMENTUM,0.040599415537876396,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753771500,2025-07-29T06:45:00,ONLINE_HL96,1927494,30,26,1,US100_H4_REVERSION,0.021076392389875208,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753771500,2025-07-29T06:45:00,ONLINE_HL256,1927494,30,26,1,US100_H4_REVERSION,0.013905517531699167,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753773300,2025-07-29T07:15:00,ONLINE_HL32,1927524,30,30,2,US100_H16_MOMENTUM,0.04500528030257542,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753773300,2025-07-29T07:15:00,ONLINE_HL96,1927524,30,30,1,US100_H4_REVERSION,0.017807281440879917,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753773300,2025-07-29T07:15:00,ONLINE_HL256,1927524,30,30,1,US100_H4_REVERSION,0.012705592730287298,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753776000,2025-07-29T08:00:00,ONLINE_HL32,1927550,30,30,3,US100_H16_MOMENTUM,0.04790833663889351,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753776000,2025-07-29T08:00:00,ONLINE_HL96,1927550,30,30,1,US100_H4_REVERSION,0.015039081037440238,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753776000,2025-07-29T08:00:00,ONLINE_HL256,1927550,30,30,1,US100_H4_REVERSION,0.011687779520802655,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753777800,2025-07-29T08:30:00,ONLINE_HL32,1927566,30,28,4,US100_H16_MOMENTUM,0.055543705655320415,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753777800,2025-07-29T08:30:00,ONLINE_HL96,1927566,30,28,2,US100_H4_REVERSION,0.010652027805302177,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753777800,2025-07-29T08:30:00,ONLINE_HL256,1927566,30,28,1,US100_H4_REVERSION,0.010058643881151503,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753778700,2025-07-29T08:45:00,ONLINE_HL32,1927592,30,28,5,US100_H16_MOMENTUM,0.06746191622825778,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753778700,2025-07-29T08:45:00,ONLINE_HL96,1927592,30,28,3,US30_H16_MOMENTUM,0.010852245232790759,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753778700,2025-07-29T08:45:00,ONLINE_HL256,1927592,30,28,1,US100_H4_REVERSION,0.00785552246554885,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753779600,2025-07-29T09:00:00,ONLINE_HL32,1927622,30,24,5,US100_H16_MOMENTUM,0.060450118263890254,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753779600,2025-07-29T09:00:00,ONLINE_HL96,1927622,30,24,2,US30_H16_MOMENTUM,0.011984648301655824,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753779600,2025-07-29T09:00:00,ONLINE_HL256,1927622,30,24,1,US100_H4_REVERSION,0.00802628778179235,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753780500,2025-07-29T09:15:00,ONLINE_HL32,1927652,30,28,4,US100_H16_MOMENTUM,0.0669530080101397,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753780500,2025-07-29T09:15:00,ONLINE_HL96,1927652,30,28,2,US30_H16_MOMENTUM,0.015995070087848395,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753780500,2025-07-29T09:15:00,ONLINE_HL256,1927652,30,28,1,US100_H4_REVERSION,0.006504342176079741,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753781400,2025-07-29T09:30:00,ONLINE_HL32,1927680,30,24,5,US100_H16_MOMENTUM,0.061419140340645245,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753781400,2025-07-29T09:30:00,ONLINE_HL96,1927680,30,24,2,US30_H16_MOMENTUM,0.016584478831298745,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753781400,2025-07-29T09:30:00,ONLINE_HL256,1927680,30,24,1,US100_H4_REVERSION,0.006491741892925796,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753782300,2025-07-29T09:45:00,ONLINE_HL32,1927708,30,28,5,US100_H16_MOMENTUM,0.06100339117955475,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753782300,2025-07-29T09:45:00,ONLINE_HL96,1927708,30,28,1,US30_H16_MOMENTUM,0.011743740196535382,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753782300,2025-07-29T09:45:00,ONLINE_HL256,1927708,30,28,1,US100_H4_REVERSION,0.005848310119996569,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753783200,2025-07-29T10:00:00,ONLINE_HL32,1927732,30,26,3,US100_H16_MOMENTUM,0.053882130453274446,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753783200,2025-07-29T10:00:00,ONLINE_HL96,1927732,30,26,3,US30_H1_REVERSION,0.007940158493300334,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753783200,2025-07-29T10:00:00,ONLINE_HL256,1927732,30,26,1,US100_H4_REVERSION,0.006048405125762645,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753784100,2025-07-29T10:15:00,ONLINE_HL32,1927760,30,28,2,US30_H1_REVERSION,0.06961484630097545,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753784100,2025-07-29T10:15:00,ONLINE_HL96,1927760,30,28,1,US30_H1_REVERSION,0.01849964011554254,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753784100,2025-07-29T10:15:00,ONLINE_HL256,1927760,30,28,2,US100_H4_REVERSION,0.00544128176275791,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753785000,2025-07-29T10:30:00,ONLINE_HL32,1927784,30,26,3,US100_H16_MOMENTUM,0.07198847418973407,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753785000,2025-07-29T10:30:00,ONLINE_HL96,1927784,30,26,2,US30_H1_REVERSION,0.011060714369434111,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753785000,2025-07-29T10:30:00,ONLINE_HL256,1927784,30,26,2,US100_H4_REVERSION,0.007965523784823255,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753785900,2025-07-29T10:45:00,ONLINE_HL32,1927812,30,28,3,US100_H16_MOMENTUM,0.0993812997054408,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753785900,2025-07-29T10:45:00,ONLINE_HL96,1927812,30,28,1,US30_H1_REVERSION,0.0036761738658106103,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753785900,2025-07-29T10:45:00,ONLINE_HL256,1927812,30,28,1,US100_H4_REVERSION,0.005214713600617265,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753786800,2025-07-29T11:00:00,ONLINE_HL32,1927838,30,30,4,US100_H16_MOMENTUM,0.12853770948206736,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753786800,2025-07-29T11:00:00,ONLINE_HL96,1927838,30,30,2,US30_H1_REVERSION,0.014266085452098636,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753786800,2025-07-29T11:00:00,ONLINE_HL256,1927838,30,30,2,US100_H4_REVERSION,0.00921569921844193,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753787700,2025-07-29T11:15:00,ONLINE_HL32,1927866,30,28,5,US100_H16_MOMENTUM,0.15710201825022424,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753787700,2025-07-29T11:15:00,ONLINE_HL96,1927866,30,28,2,US30_H1_REVERSION,0.0068581485107514165,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753787700,2025-07-29T11:15:00,ONLINE_HL256,1927866,30,28,1,US100_H4_REVERSION,0.006461478960162928,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753788600,2025-07-29T11:30:00,ONLINE_HL32,1927892,30,26,7,US100_H16_MOMENTUM,0.18508404322592734,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753788600,2025-07-29T11:30:00,ONLINE_HL96,1927892,30,26,3,US30_H1_REVERSION,0.01742610208062285,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753788600,2025-07-29T11:30:00,ONLINE_HL256,1927892,30,26,2,US100_H4_REVERSION,0.003714780111462073,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753789500,2025-07-29T11:45:00,ONLINE_HL32,1927920,30,30,8,US100_H16_MOMENTUM,0.21249380113020927,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753789500,2025-07-29T11:45:00,ONLINE_HL96,1927920,30,30,4,US100_H16_MOMENTUM,0.017936067514786744,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
1753789500,2025-07-29T11:45:00,ONLINE_HL256,1927920,30,30,1,US100_H4_REVERSION,0.0009755818865487039,1,0,MINIMUM_LOT_HARD_RISK_CAP,2.6677085937421445
1753790400,2025-07-29T12:00:00,ONLINE_HL32,1927950,30,30,9,US100_H16_MOMENTUM,0.19707333824729162,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.6379421874944778
1753790400,2025-07-29T12:00:00,ONLINE_HL96,1927950,30,30,3,US100_H16_MOMENTUM,0.0142296435944161,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7799414062419252
